0, 0.7813699688081053
1, 0.6371790030852744
2, 0.7845630764432818
3, 0.7129051220772422
4, 0.73164363740236
5, 0.7934309387908344
6, 0.7960844998370057
7, 0.7794837824431506
8, 0.3965805471207045
9, 0.41419101686112125
10, 0.6117031521431715
11, 0.649560999526916
12, 0.694276816281493
13, 0.662035412515243
14, 0.6891290669043002
15, 0.6867885244728046
16, 0.6699476969085479
17, 0.6881964072844233
18, 0.7013170666616373
19, 0.6965053071393285
20, 0.5282005713839975
21, 0.638807096284552
22, 0.6203496358933772
23, 0.6676687316914316
