time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-02-25,17.1,8.1,0.6000000000000001,1.9400000000000002
2025-02-26,12.6,8.3,3.3,2.54
2025-02-27,14.6,6.9,0.0,2.5300000000000002
2025-02-28,16.2,4.9,0.0,2.12
2025-03-01,15.8,9.1,5.9,1.3800000000000001
2025-03-02,18.7,8.9,2.8,2.61
2025-03-03,17.8,7.4,0.0,2.48
2025-03-04,16.6,5.9,0.0,2.65
2025-03-05,15.6,4.8,0.0,2.46
2025-03-06,15.2,7.6,10.1,2.3400000000000003
2025-03-07,13.8,8.4,6.4,1.26
2025-03-08,17.2,7.1,0.0,2.58
2025-03-09,19.8,8.1,4.5,2.5700000000000003
2025-03-10,19.8,8.4,0.0,2.87
2025-03-11,18.7,8.4,0.0,2.63
2025-03-12,14.4,8.9,10.2,1.19
2025-03-13,18.1,8.2,2.2,2.6
2025-03-14,19.3,10.9,1.1,2.99
2025-03-15,16.3,7.7,3.8000000000000003,2.48
2025-03-16,14.6,5.6,0.4,2.78
2025-03-17,14.9,5.8,1.8,2.39
2025-03-18,16.2,8.2,0.0,2.53
2025-03-19,15.4,7.0,0.0,2.87
2025-03-20,15.9,10.8,0.0,2.17
2025-03-21,17.0,10.0,0.0,2.31
2025-03-22,20.3,12.1,0.0,2.99
2025-03-23,17.1,9.1,0.0,2.8
2025-03-24,17.5,8.1,6.9,3.03
2025-03-25,16.8,7.3,0.30000000000000004,2.98
2025-03-26,15.2,6.9,2.4000000000000004,2.8
2025-03-27,16.5,6.5,0.6000000000000001,3.0100000000000002
2025-03-28,15.1,7.9,0.9,2.86
2025-03-29,14.0,8.0,0.9,2.45
2025-03-30,19.0,7.7,0.0,3.38
2025-03-31,17.8,7.1,0.0,2.59
2025-04-01,17.8,5.6,0.0,3.56
2025-04-02,18.9,5.3,0.0,3.1
2025-04-03,21.3,8.1,0.0,3.92
2025-04-04,22.1,9.1,0.0,4.03
2025-04-05,24.3,8.9,0.0,4.44
2025-04-06,24.0,10.1,0.0,4.0600000000000005
2025-04-07,22.1,11.8,0.6000000000000001,3.81
2025-04-08,20.1,14.1,1.2000000000000002,3.12
2025-04-09,17.4,13.4,1.6,2.83
2025-04-10,17.4,13.5,2.0,2.96
2025-04-11,18.6,13.4,0.0,2.67
2025-04-12,17.4,12.3,1.2000000000000002,2.16
2025-04-13,17.2,9.4,0.0,3.5100000000000002
2025-04-14,17.7,8.3,0.0,3.45
2025-04-15,17.8,10.1,0.0,3.55
2025-04-16,16.5,12.1,3.0,2.8
2025-04-17,18.0,11.4,0.0,3.4
2025-04-18,19.5,10.8,0.0,3.75
2025-04-19,21.5,13.4,0.0,4.05
2025-04-20,20.6,13.1,0.0,4.14
2025-04-21,21.1,13.9,0.0,4.03
2025-04-22,18.6,13.6,4.6000000000000005,2.9
2025-04-23,17.3,13.3,1.2000000000000002,4.07
2025-04-24,15.1,11.1,10.4,3.31
2025-04-25,19.9,10.7,3.0,3.47
2025-04-26,21.1,12.4,0.0,4.5200000000000005
