0, 0.14891419760732705
1, 0.13884138430765863
2, 0.12531976927304722
3, 0.14074845820790305
4, 0.09832403131619175
5, 0.15619928840200675
6, 0.15377655761824555
7, 0.14401211644408773
8, 0.15588864026868912
9, 0.160075364340997
10, 0.1642018168491248
11, 0.12946720673116158
12, 0.15112677209521663
13, 0.15515620456990106
14, 0.1527714636416077
15, 0.14981811835119668
16, 0.14760751707107259
17, 0.1502624874113857
18, 0.15107441574679287
19, 0.15002682916111157
20, 0.1568470276597571
21, 0.15733396912539574
22, 0.16053226115059663
23, 0.16156093137316088
