0, 0.04861808500572226
1, 0.014024883637451021
2, 0.07921724822419446
3, 0.03074314511491716
4, 0.12629418390158198
5, 0.052381336685700844
6, 0.07119940129769642
7, 0.033334032125701775
8, -0.01862184281779324
9, -0.043645796844443446
10, -0.021032553715917605
11, 0.02892228118506547
12, -0.02291160952533082
13, -0.019100945495353232
14, -0.0028237751386932077
15, -0.00035603537383714255
16, -0.0004920377604988687
17, -0.015373616946805824
18, -0.024891001584426926
19, -0.033648938926194694
20, -0.015742376096044047
21, 0.0
22, 0.0
23, 0.0
