0, 0.10301419656665972
1, 0.12436031078170144
2, 0.11835866069268337
3, 0.11250962603730033
4, 0.12385951752620092
5, 0.0626384344864212
6, 0.1026916940292258
7, 0.11030715178464205
8, 0.13799029605140656
9, 0.14537448372672584
10, 0.13148935139660575
11, 0.11431549677487708
12, 0.15163001113728453
13, 0.1445089059125021
14, 0.13484026288785922
15, 0.15965601202992116
16, 0.16115718721922004
17, 0.13877887618947482
18, 0.1290824561190352
19, 0.12509633483679142
20, 0.14708162115531895
21, 0.17210080055163035
22, 0.1677211056741318
23, 0.15571128908391252
