0, 0.1482347681499394
1, 0.13153703374993586
2, 0.11136793079376832
3, 0.13173253168799612
4, 0.09179728919062356
5, 0.14307255066199742
6, 0.14469563735796662
7, 0.13762779577254827
8, 0.15025624250566122
9, 0.14909877545570616
10, 0.15302240394799274
11, 0.11640119812693589
12, 0.13500425206166197
13, 0.14197213094121214
14, 0.13622919840391706
15, 0.13529225235302186
16, 0.1340203140391195
17, 0.13802981173654594
18, 0.13339780423701186
19, 0.13400556759660034
20, 0.13878000540450966
21, 0.13559801579348096
22, 0.14365145324683945
23, 0.14689618065083518
