25 04 1956	10.587501 20.2375 0.4 3.7317746
26 04 1956	11.7375 16.2375 8.8 1.4838688
27 04 1956	10.1875 17.637499 0.90000004 3.0462878
28 04 1956	9.1875 16.2875 17.8 2.1999261
29 04 1956	10.337501 14.8875 14.4 2.500334
30 04 1956	10.837501 15.4375 2.1999998 3.2487292
01 05 1956	11.2375 14.6875 0.0 3.8620481
02 05 1956	10.9375 16.3375 0.0 3.495299
03 05 1956	9.337501 18.9875 0.3 3.6409826
04 05 1956	7.6875 19.387499 0.0 3.9310417
05 05 1956	8.4375 20.537498 0.0 3.9970353
06 05 1956	8.2875 20.137499 0.0 4.297569
07 05 1956	8.4375 20.9875 0.0 4.480297
08 05 1956	10.7375 20.887499 0.1 3.2630646
09 05 1956	11.087501 21.637499 0.0 4.1994424
10 05 1956	9.587501 22.9375 0.0 4.688027
11 05 1956	12.5375 19.387499 0.0 4.13588
12 05 1956	10.2875 21.9875 0.0 4.5750327
13 05 1956	11.8875 19.4875 0.3 3.6175158
14 05 1956	10.3875 20.4375 0.3 4.1939473
15 05 1956	9.1375 22.137499 0.0 4.556738
16 05 1956	10.7875 21.5875 0.0 4.381473
17 05 1956	12.1375 22.287498 0.0 4.5916395
18 05 1956	10.1375 23.5875 0.0 5.054298
19 05 1956	11.337501 26.887499 0.1 4.49007
20 05 1956	15.5375 25.3375 0.3 3.8244853
21 05 1956	13.8875 27.4375 0.0 5.448814
22 05 1956	15.587501 24.537498 0.0 4.4001527
23 05 1956	14.3875 25.287498 2.0 4.9835277
24 05 1956	12.7875 18.787498 11.900002 2.140646
25 05 1956	12.587501 19.9875 0.0 3.809251
26 05 1956	11.1375 23.4875 0.0 5.0865536
27 05 1956	13.6375 22.9375 0.1 4.6811438
28 05 1956	15.5375 25.5875 0.0 5.3752503
29 05 1956	15.4375 27.4875 0.0 6.0963063
30 05 1956	13.5375 28.287498 0.0 5.7919817
31 05 1956	15.7375 26.1875 0.2 5.0915203
01 06 1956	14.1375 19.4875 0.0 4.1419845
02 06 1956	14.9375 21.7375 1.5000001 3.3490508
03 06 1956	12.2375 24.887499 0.0 4.947274
04 06 1956	14.1375 26.537498 0.0 5.4683933
05 06 1956	12.4875 25.887499 0.0 5.5900483
06 06 1956	13.5375 26.887499 0.0 5.1849055
07 06 1956	14.337501 28.8375 0.0 6.0711026
08 06 1956	14.1875 22.6875 0.0 5.886413
09 06 1956	12.1375 20.3375 0.0 5.593832
10 06 1956	8.9875 22.5875 1.0000001 4.774463
11 06 1956	14.7875 27.2375 0.0 4.9475107
12 06 1956	13.9375 25.4875 0.0 4.8512464
13 06 1956	13.6375 26.387499 0.0 5.5865693
14 06 1956	14.7375 28.137499 0.0 5.8692837
15 06 1956	16.2375 28.6875 0.0 6.5565386
16 06 1956	15.0375 24.137499 0.0 6.4612775
17 06 1956	14.1875 27.6875 0.1 6.254758
18 06 1956	14.5375 21.4375 1.7 5.200644
19 06 1956	14.3875 23.9875 0.0 5.1757207
20 06 1956	14.1375 26.787498 0.0 6.127156
21 06 1956	15.6875 22.5875 0.0 5.4558887
22 06 1956	13.1875 23.9875 0.0 5.42637
23 06 1956	14.1875 21.787498 0.0 4.7882566
24 06 1956	13.2375 26.0875 0.1 6.0048923
25 06 1956	14.2375 26.6875 0.0 4.7746787
26 06 1956	15.5375 27.4875 0.0 5.495409
27 06 1956	16.0375 29.387499 0.0 6.1446724
28 06 1956	15.2375 30.137499 0.0 6.8264065
29 06 1956	17.3375 29.037498 0.0 6.7319045
30 06 1956	16.637499 30.4875 0.0 6.6827145
01 07 1956	16.137499 29.6875 0.0 6.4629183
02 07 1956	16.787498 30.2375 0.0 6.659651
03 07 1956	17.1875 24.6875 0.0 6.454925
04 07 1956	16.0375 28.8375 0.0 6.3771486
05 07 1956	15.587501 29.9875 0.0 6.237559
06 07 1956	17.287498 32.4875 0.0 6.732915
07 07 1956	18.8375 32.4375 0.0 6.552467
08 07 1956	18.637499 31.787498 0.0 6.5457783
09 07 1956	19.9375 31.287498 0.0 6.4311805
10 07 1956	17.4375 31.137499 0.0 6.5277505
11 07 1956	18.4375 27.4375 0.0 6.65576
12 07 1956	18.287498 26.5875 0.0 6.368148
13 07 1956	15.5375 29.1875 0.0 6.0305405
14 07 1956	16.3375 31.7375 0.0 6.73149
15 07 1956	16.4375 31.387499 0.0 6.19682
16 07 1956	18.5875 30.637499 0.0 6.4210825
17 07 1956	17.0875 31.287498 0.0 6.3685904
18 07 1956	17.8375 30.0875 0.0 6.4936643
19 07 1956	17.4875 33.3875 0.0 6.6719875
20 07 1956	19.037498 32.4875 0.0 5.992565
21 07 1956	18.9875 31.7375 0.0 6.4878044
22 07 1956	19.9875 31.3375 0.0 5.406967
23 07 1956	18.5875 28.8375 0.0 6.4984994
24 07 1956	17.4875 31.037498 0.0 6.196207
25 07 1956	17.387499 33.087498 0.0 6.490635
26 07 1956	18.5875 32.7875 0.0 6.7078104
27 07 1956	20.787498 31.4375 0.0 6.538528
28 07 1956	17.3375 32.1375 0.0 6.053881
29 07 1956	18.637499 32.3375 0.0 6.185224
30 07 1956	18.0875 33.1875 0.0 6.322435
31 07 1956	18.6875 33.5375 0.0 6.453055
01 08 1956	19.7375 32.9375 0.0 7.8044314
02 08 1956	18.9875 27.887499 0.0 6.866571
03 08 1956	20.387499 28.0875 0.0 7.3913803
04 08 1956	18.9875 27.2375 0.0 6.9153996
05 08 1956	17.4875 31.0875 0.0 6.3456907
06 08 1956	19.637499 31.0875 0.0 6.1149945
07 08 1956	19.6875 33.7875 0.0 6.5813637
08 08 1956	19.9875 36.4875 0.0 6.4201136
09 08 1956	21.4875 37.7375 0.0 6.572182
10 08 1956	23.9875 36.7375 0.0 6.899632
11 08 1956	20.887499 29.7375 0.0 6.730142
12 08 1956	19.287498 27.4875 0.0 6.441127
13 08 1956	16.7375 30.287498 0.0 6.1179657
14 08 1956	17.7375 31.3375 0.0 5.819979
15 08 1956	18.2375 32.8875 0.0 5.911006
16 08 1956	20.287498 32.9375 0.0 5.8256216
17 08 1956	19.3375 33.7875 0.0 5.8985653
18 08 1956	18.9375 34.8875 0.0 6.510472
19 08 1956	19.787498 35.6875 0.0 6.5308084
20 08 1956	20.787498 34.4375 0.0 6.3619347
21 08 1956	21.287498 37.337498 0.0 6.6492877
22 08 1956	21.137499 32.587498 0.0 5.686228
23 08 1956	19.9875 26.537498 0.0 4.7824864
24 08 1956	18.9875 25.537498 0.0 5.8659506
25 08 1956	18.537498 30.8375 0.0 5.3234553
26 08 1956	17.7375 35.3875 0.0 6.1365786
27 08 1956	18.887499 33.087498 0.0 5.2978206
28 08 1956	20.037498 36.337498 0.0 5.9858885
29 08 1956	20.9875 33.3875 0.0 5.482419
30 08 1956	19.037498 29.6875 0.0 7.178197
31 08 1956	16.2875 29.0875 0.0 5.3267817
01 09 1956	19.0875 30.537498 0.0 5.380286
02 09 1956	21.037498 30.4875 0.0 4.6743994
03 09 1956	20.0875 30.6875 0.0 4.7145915
04 09 1956	17.2375 30.287498 0.0 5.780327
05 09 1956	15.5375 27.9875 0.0 4.712694
06 09 1956	18.2375 31.037498 0.0 4.7764044
07 09 1956	19.2375 31.3375 0.0 5.164895
08 09 1956	18.037498 30.787498 0.0 5.3470716
09 09 1956	17.9375 29.787498 0.0 4.6456327
10 09 1956	20.037498 32.9875 0.0 4.890253
11 09 1956	19.9375 35.3875 0.0 5.038622
12 09 1956	19.7375 32.3875 0.0 6.6359825
13 09 1956	20.0875 27.537498 0.0 5.4184375
14 09 1956	18.4375 33.4875 0.0 5.0426483
15 09 1956	17.6875 26.3375 0.0 5.3755655
16 09 1956	14.4875 26.3375 0.0 4.4044504
17 09 1956	16.0875 25.9375 0.0 3.7052424
18 09 1956	16.787498 25.6875 0.1 3.6004906
19 09 1956	17.0875 25.787498 0.3 3.1325703
20 09 1956	16.887499 27.537498 0.0 4.0070868
21 09 1956	17.537498 22.537498 36.4 1.6942627
22 09 1956	18.2375 25.4375 21.600002 3.646412
23 09 1956	15.3875 27.3375 0.3 3.0939822
24 09 1956	20.287498 26.137499 0.70000005 3.027778
25 09 1956	19.537498 25.9875 26.4 3.0391252
26 09 1956	15.9375 23.9375 0.0 3.2628322
27 09 1956	14.9375 21.5875 0.2 3.1491747
28 09 1956	16.0875 22.537498 0.0 3.6068056
29 09 1956	13.7875 23.887499 0.0 3.173361
30 09 1956	15.337501 24.4875 0.0 3.1102803
01 10 1956	14.7375 24.787498 0.0 3.2893069
02 10 1956	14.837501 24.1875 0.0 3.2905889
03 10 1956	13.9375 23.787498 0.0 2.834052
04 10 1956	15.2875 24.037498 0.0 3.5282059
05 10 1956	15.587501 20.787498 0.8 3.4579666
06 10 1956	13.0375 18.787498 0.90000004 3.932779
07 10 1956	11.837501 17.637499 0.0 3.7694821
08 10 1956	11.9375 16.6875 0.0 3.5803418
09 10 1956	9.0375 18.3375 0.0 2.9240081
10 10 1956	8.8875 18.887499 0.0 2.871785
11 10 1956	8.837501 19.287498 0.0 2.5508366
12 10 1956	8.4375 18.887499 0.0 2.486487
13 10 1956	10.1875 19.9875 0.0 2.760721
14 10 1956	10.1375 19.4875 0.0 2.609855
15 10 1956	9.337501 19.8375 0.0 2.5686316
16 10 1956	10.087501 21.1875 0.0 2.4859264
17 10 1956	12.4375 21.4875 0.0 2.522517
18 10 1956	11.8875 21.4875 0.0 2.1152866
19 10 1956	13.4875 21.137499 0.0 2.2175128
20 10 1956	11.9375 21.637499 0.4 2.1602695
21 10 1956	13.087501 20.6875 0.90000004 1.6882561
22 10 1956	13.337501 20.2375 1.8000002 1.9330436
23 10 1956	12.2375 20.387499 0.0 2.1256151
24 10 1956	10.4375 20.387499 0.0 1.9960442
25 10 1956	11.9375 19.8375 0.8000001 1.912386
26 10 1956	10.2375 16.2875 4.7999997 1.4318467
27 10 1956	8.1875 12.087501 4.4999995 1.5730056
28 10 1956	8.2875 13.7375 1.5000001 2.41845
29 10 1956	7.8375 15.0375 0.0 2.5119646
30 10 1956	8.6875 16.637499 1.7 1.722271
31 10 1956	5.6375003 17.3375 0.3 2.0321739
01 11 1956	10.7875 20.8375 1.5 2.081524
02 11 1956	10.2875 14.9875 0.6 1.7484165
03 11 1956	9.9875 13.6375 0.2 1.6925366
04 11 1956	8.0875 15.4875 0.2 2.006678
05 11 1956	6.5875 15.7375 0.0 2.2110195
06 11 1956	8.0375 15.5375 0.0 1.7587667
07 11 1956	6.0875 16.0375 0.0 1.8483548
08 11 1956	4.5375004 15.5375 0.0 1.7666447
09 11 1956	3.9875 15.6875 0.0 1.7510585
10 11 1956	5.6875 16.637499 0.0 1.3910621
11 11 1956	6.9875 17.6875 0.0 1.7383373
12 11 1956	9.337501 15.4375 11.000001 1.0464066
13 11 1956	10.087501 13.587501 26.700003 0.7047695
14 11 1956	9.2375 14.4875 5.600001 1.432928
15 11 1956	7.5375004 14.7875 0.0 1.4227458
16 11 1956	5.9875 13.6875 0.1 1.3787663
17 11 1956	4.5875 15.2875 0.0 1.6030177
18 11 1956	7.7875004 14.9875 13.3 0.66508704
19 11 1956	7.0875 13.337501 1.1 1.1160561
20 11 1956	4.7375 13.9875 0.1 1.4725174
21 11 1956	10.4875 13.2875 55.399998 0.762268
22 11 1956	7.6375003 11.6875 19.2 1.0897664
23 11 1956	5.7375 11.2875 0.0 1.6053789
24 11 1956	5.0375004 11.4375 0.0 1.3330148
25 11 1956	2.6875 12.0375 0.0 1.4359789
26 11 1956	6.0875 11.8875 0.0 1.4157606
27 11 1956	9.8875 13.4875 0.0 1.632892
28 11 1956	9.5375 13.5375 0.0 1.4528755
29 11 1956	7.1875 13.4375 4.8999996 1.0118939
30 11 1956	5.0375004 9.2375 0.0 1.2968884
01 12 1956	5.1375003 10.4375 0.7 1.452065
02 12 1956	6.9375 11.7375 0.3 1.3120072
03 12 1956	5.3875003 13.5375 0.0 1.19895
04 12 1956	2.6875 14.0375 0.0 1.2703763
05 12 1956	6.6875 13.6375 0.0 1.1323862
06 12 1956	6.4875 12.9375 0.3 1.1931651
07 12 1956	5.1875 14.087501 0.0 1.0118839
08 12 1956	3.5375 13.087501 0.0 1.0095431
09 12 1956	4.9375 12.837501 0.0 0.8729715
10 12 1956	5.2375 13.4875 0.0 1.0363193
11 12 1956	3.1375 13.6875 0.0 1.1196413
12 12 1956	5.7375 12.4875 0.0 0.9547879
13 12 1956	2.5375 12.087501 0.0 1.1179053
14 12 1956	6.2875004 14.0375 0.0 0.8539361
15 12 1956	5.6375003 14.5375 0.0 1.0952369
16 12 1956	4.9375 14.5375 0.0 1.1565914
17 12 1956	5.6375003 14.3875 0.0 0.96891433
18 12 1956	5.3875003 13.7875 0.4 0.8342457
19 12 1956	6.6375003 14.087501 0.1 0.94513446
20 12 1956	3.7375 12.837501 0.0 1.0664581
21 12 1956	2.7375 12.2375 0.0 1.0352083
22 12 1956	2.9875 10.4375 0.90000004 0.90791166
23 12 1956	2.5874999 8.6875 0.0 1.1227355
24 12 1956	5.1375003 9.087501 0.0 1.3434869
25 12 1956	4.8875003 9.8875 0.0 1.4483424
26 12 1956	4.1375003 9.837501 0.2 0.9748085
27 12 1956	2.8875 10.6875 3.4 1.1547209
28 12 1956	1.0375 9.4375 5.8 0.69720155
29 12 1956	6.5875 10.2375 8.3 0.3903283
30 12 1956	6.5375004 12.6375 0.90000004 0.8203928
31 12 1956	7.6375003 15.4375 2.3999999 1.024091
01 01 1957	9.2875 14.5375 1.7000002 0.8335381
02 01 1957	6.1375003 13.1875 1.8000001 1.0577859
03 01 1957	6.7375 12.587501 0.3 0.9880565
04 01 1957	7.1875 12.7875 0.0 1.1867546
05 01 1957	5.0875 14.1875 0.0 1.2325983
06 01 1957	4.5375004 13.9875 0.0 1.2829003
07 01 1957	5.5875 15.9875 0.0 1.4550557
08 01 1957	1.6375 14.2375 0.0 1.3913649
09 01 1957	3.6875 13.0375 0.0 1.4276353
10 01 1957	4.2375 10.9375 0.0 1.1500713
11 01 1957	6.0375004 9.8875 0.0 1.3895819
12 01 1957	3.9875 9.4875 0.0 1.8130009
13 01 1957	4.6875 9.2375 6.3 0.9403228
14 01 1957	2.7375 8.6875 0.0 1.1882126
15 01 1957	3.1375 9.6875 2.1000001 1.1384025
16 01 1957	3.6875 8.7875 6.1 0.9787297
17 01 1957	1.2375 9.6875 0.0 1.3743807
18 01 1957	0.13750002 9.6875 0.0 1.0323676
19 01 1957	1.6375 8.587501 1.7 0.9658907
20 01 1957	0.63750005 10.2375 0.2 1.0602413
21 01 1957	2.6875 10.4875 4.0 1.0822297
22 01 1957	6.5875 9.587501 44.3 0.47152483
23 01 1957	7.7875004 12.1375 10.900002 1.0085224
24 01 1957	7.2375 11.337501 0.0 1.318287
25 01 1957	5.2375 11.4875 0.6 1.1906947
26 01 1957	5.3875003 11.6375 0.8000001 1.4872483
27 01 1957	3.0874999 12.1875 0.0 1.4992871
28 01 1957	4.7375 15.1375 0.0 1.6337606
29 01 1957	2.2375 12.9375 0.0 1.7619845
30 01 1957	-0.2625 12.2375 0.0 1.6882482
31 01 1957	2.6375 11.8875 0.0 1.223811
01 02 1957	3.5874999 14.4375 0.0 1.4930804
02 02 1957	3.4875 13.2375 0.0 1.3577783
03 02 1957	7.5375004 12.4875 0.0 1.3566184
04 02 1957	4.7875004 13.337501 0.0 1.5652529
05 02 1957	2.4875 12.4875 0.0 1.6446677
06 02 1957	2.3875 13.0375 0.0 1.3333974
07 02 1957	4.0375 14.587501 0.0 1.6589011
08 02 1957	3.9875 13.2375 0.0 1.4067794
09 02 1957	4.3375 16.887499 0.0 1.9816943
10 02 1957	6.2875004 16.0875 0.0 1.8685526
11 02 1957	8.4375 12.9375 0.0 2.2840345
12 02 1957	5.5875 14.337501 0.0 1.8742814
13 02 1957	7.4375 14.837501 0.0 1.7143891
14 02 1957	8.8875 15.9375 0.1 1.7245616
15 02 1957	10.6375 16.637499 0.3 1.510585
16 02 1957	10.337501 15.7875 1.5000001 1.2276791
17 02 1957	5.5875 13.1375 0.1 1.4515903
18 02 1957	8.0375 13.7375 1.7000002 1.7415707
19 02 1957	3.9375 12.7875 0.0 2.0721233
20 02 1957	3.0874999 13.4375 0.0 1.7473719
21 02 1957	6.5875 11.587501 0.0 2.3321376
22 02 1957	4.2875 13.587501 0.0 1.5491989
23 02 1957	9.6375 16.1875 0.0 1.4956301
24 02 1957	11.337501 17.4375 0.0 1.599542
25 02 1957	10.587501 17.287498 0.0 2.846152
26 02 1957	9.1375 17.4875 0.0 2.2673051
27 02 1957	7.7375 15.0375 0.0 2.2160976
28 02 1957	4.2375 15.337501 0.1 2.4518266
01 03 1957	3.6875 14.4375 0.0 2.7002811
02 03 1957	3.2875 12.3875 0.0 2.662044
03 03 1957	0.087500006 11.6375 0.0 2.2781408
04 03 1957	1.6375 12.6375 0.0 2.3736749
05 03 1957	1.7874999 15.1875 0.0 2.445781
06 03 1957	5.9375 18.887499 0.0 2.4847038
07 03 1957	10.587501 16.0375 2.1 2.1287932
08 03 1957	10.6375 15.6875 0.0 2.4303102
09 03 1957	8.1375 18.3375 0.0 2.5693889
10 03 1957	6.2375 17.887499 0.0 2.523529
11 03 1957	5.7375 16.787498 0.0 2.7168777
12 03 1957	8.1875 14.1375 0.0 2.9527578
13 03 1957	9.6875 14.6375 0.0 2.9021
14 03 1957	8.587501 15.1875 0.0 2.7710423
15 03 1957	5.9875 16.4875 0.1 2.445174
16 03 1957	5.9875 17.637499 0.0 2.984434
17 03 1957	6.7875004 18.9875 0.0 3.1075325
18 03 1957	6.2875004 18.1875 0.0 3.0228415
19 03 1957	9.1875 20.037498 0.0 3.2807226
20 03 1957	8.8875 19.4875 0.0 3.0498314
21 03 1957	7.2875004 21.1875 0.0 3.4679165
22 03 1957	8.8875 18.887499 0.0 2.802057
23 03 1957	8.7375 19.387499 0.3 2.9689436
24 03 1957	9.6875 17.4875 1.6000001 2.5798867
25 03 1957	9.2875 15.337501 0.5 2.7392004
26 03 1957	9.2875 16.137499 0.0 3.0167177
27 03 1957	9.837501 18.637499 0.70000005 2.8758688
28 03 1957	9.1375 18.287498 0.0 3.0082614
29 03 1957	8.2375 19.787498 0.0 3.5469224
30 03 1957	7.7375 20.387499 0.0 3.3658035
31 03 1957	8.1875 20.4375 0.1 3.4732556
01 04 1957	8.4875 19.287498 0.0 3.298353
02 04 1957	10.3875 16.637499 0.0 2.62667
03 04 1957	9.3875 17.287498 1.2 2.7136943
04 04 1957	7.1875 16.5875 6.9 2.087789
05 04 1957	12.5375 17.6875 1.2000002 2.8078203
06 04 1957	9.3875 17.887499 0.0 3.0990648
07 04 1957	8.6875 15.2875 10.4 1.4907457
08 04 1957	8.8875 17.1875 0.0 2.7851253
09 04 1957	7.2875004 17.2375 0.0 2.5182903
10 04 1957	10.9375 16.2375 0.70000005 2.4196427
11 04 1957	10.087501 16.787498 3.1 2.975184
12 04 1957	8.8875 15.837501 0.5 3.428687
13 04 1957	7.6375003 11.6875 8.5 1.3722707
14 04 1957	5.5875 14.5375 0.6 3.2441573
15 04 1957	5.8375 13.7375 8.799999 2.8362713
16 04 1957	5.9875 15.6375 0.5 3.6586556
17 04 1957	4.9875 16.7375 0.0 3.8512506
18 04 1957	5.3875003 18.4375 0.0 3.9296112
19 04 1957	7.3375 21.2375 0.0 4.0922
20 04 1957	8.1875 19.787498 0.0 4.0332775
21 04 1957	8.837501 18.3375 0.0 3.3675072
22 04 1957	9.2375 18.9875 0.0 3.6182435
23 04 1957	8.4375 20.5875 0.0 3.6400802
24 04 1957	8.3375 20.887499 0.0 4.26551
25 04 1957	9.2875 20.6875 0.0 4.258906
26 04 1957	8.3375 20.0875 0.0 4.1643963
27 04 1957	12.9875 21.0875 0.9000001 3.3584368
28 04 1957	12.1375 17.387499 5.1 2.2849064
29 04 1957	12.0375 18.3375 1.0 2.602293
30 04 1957	10.3875 18.1875 0.2 3.2697747
01 05 1957	11.2375 19.1875 7.0 4.029509
02 05 1957	9.1375 19.1875 0.5 3.8744779
03 05 1957	10.7875 18.887499 1.6 3.499428
04 05 1957	11.6375 19.537498 2.3 3.5508096
05 05 1957	11.6875 20.4375 3.4999998 3.5112922
06 05 1957	10.2375 15.7375 0.0 4.396685
07 05 1957	9.0375 15.7375 0.0 4.642819
08 05 1957	7.4375 14.0375 4.9999995 1.8723118
09 05 1957	9.4375 16.387499 20.299997 2.2912965
10 05 1957	11.2375 18.3375 6.0999994 2.517329
11 05 1957	9.7375 20.4875 0.8000001 4.0374556
12 05 1957	11.4375 20.637499 0.3 3.1583316
13 05 1957	13.3875 20.5875 3.1 3.498594
14 05 1957	11.1375 21.387499 0.0 4.1932063
15 05 1957	12.1375 21.637499 0.2 4.1674085
16 05 1957	11.6875 21.887499 0.0 4.034058
17 05 1957	12.6375 18.1875 0.0 4.283321
18 05 1957	11.337501 20.9375 0.0 4.044962
19 05 1957	11.6875 21.0875 0.5 4.5760584
20 05 1957	11.337501 16.2875 1.2 3.4037683
21 05 1957	10.1375 21.0875 0.1 3.8096757
22 05 1957	12.587501 20.9875 0.0 4.7379313
23 05 1957	11.6375 24.0875 0.0 5.3540645
24 05 1957	12.1875 22.537498 0.0 4.2723846
25 05 1957	10.8875 22.137499 0.0 3.7498338
26 05 1957	11.6875 22.6875 0.6 4.9711175
27 05 1957	13.8875 21.5875 1.6 4.0132866
28 05 1957	14.7375 23.2375 3.9999998 4.415637
29 05 1957	13.9875 24.5875 1.6 4.2922325
30 05 1957	14.7375 22.6875 1.1 4.099064
31 05 1957	14.6875 23.787498 0.1 4.5867424
01 06 1957	13.837501 23.787498 1.0 4.4142814
02 06 1957	14.9375 22.787498 0.70000005 4.0896235
03 06 1957	14.1875 20.3375 13.699999 2.0535588
04 06 1957	13.587501 21.387499 0.0 4.159374
05 06 1957	15.4375 23.0875 0.0 4.972704
06 06 1957	14.337501 26.9875 0.0 5.4762163
07 06 1957	13.9875 27.4875 0.0 5.579978
08 06 1957	13.9875 27.137499 0.0 5.568309
09 06 1957	16.537498 25.7375 0.0 3.9168053
10 06 1957	15.5375 28.637499 0.0 6.191834
11 06 1957	16.887499 25.037498 0.1 4.9925733
12 06 1957	15.4875 22.3375 0.3 4.767907
13 06 1957	14.6375 23.037498 0.0 4.7609677
14 06 1957	11.587501 25.0875 0.0 5.56134
15 06 1957	15.7375 28.4375 0.0 6.1273894
16 06 1957	15.0375 29.287498 0.0 5.915665
17 06 1957	16.2875 28.9875 0.0 5.757021
18 06 1957	17.137499 29.287498 0.0 5.9491053
19 06 1957	17.6875 30.537498 0.0 6.6413994
20 06 1957	18.137499 29.4875 0.0 5.956338
21 06 1957	18.6875 29.9875 0.0 5.8205237
22 06 1957	19.7375 30.7375 0.0 5.817457
23 06 1957	18.9375 29.8375 0.0 5.8584323
24 06 1957	19.037498 29.9375 0.0 6.518242
25 06 1957	18.7375 27.4875 0.0 6.968687
26 06 1957	17.1875 26.0875 0.0 7.2800508
27 06 1957	15.7875 29.2375 0.0 6.194478
28 06 1957	15.1875 29.287498 0.0 6.2621574
29 06 1957	15.2875 29.4375 0.0 6.2182784
30 06 1957	16.2375 29.637499 0.0 5.9958158
01 07 1957	17.6875 31.637499 0.0 6.3469977
02 07 1957	20.787498 31.4875 0.0 6.456651
03 07 1957	17.4875 31.387499 0.0 6.834457
04 07 1957	17.2375 32.1375 0.0 6.987453
05 07 1957	17.787498 33.2875 0.0 7.0046782
06 07 1957	22.3375 34.087498 0.0 7.036984
07 07 1957	20.9875 34.1375 0.0 6.946404
08 07 1957	20.387499 33.087498 0.0 6.7165227
09 07 1957	20.4875 33.9375 0.0 7.624427
10 07 1957	20.5875 30.4875 0.0 7.5739374
11 07 1957	19.637499 25.4875 0.0 6.455528
12 07 1957	19.387499 27.3375 0.0 6.6152563
13 07 1957	18.887499 31.137499 0.0 6.8779426
14 07 1957	20.4375 32.0375 0.0 6.6314707
15 07 1957	19.4375 31.4875 0.0 6.3863688
16 07 1957	18.9875 27.137499 0.0 7.302592
17 07 1957	18.2375 28.287498 0.0 6.567272
18 07 1957	18.387499 29.287498 0.0 6.001289
19 07 1957	17.137499 29.4875 0.0 5.856812
20 07 1957	19.287498 25.9375 0.0 6.298826
21 07 1957	17.9375 30.9375 0.0 6.51651
22 07 1957	18.887499 25.3375 0.0 6.345854
23 07 1957	19.0875 25.537498 0.0 6.1650023
24 07 1957	18.7375 25.6875 0.0 6.200886
25 07 1957	17.537498 28.8375 0.0 5.8700256
26 07 1957	17.4875 30.1875 0.0 5.454491
27 07 1957	17.637499 30.537498 0.0 5.9184923
28 07 1957	17.9875 30.787498 0.0 6.844185
29 07 1957	18.7375 26.787498 0.0 6.5393133
30 07 1957	16.7375 29.537498 0.0 5.660143
31 07 1957	18.0875 30.0875 0.0 5.3837237
01 08 1957	17.7375 31.887499 0.0 5.787866
02 08 1957	18.1875 31.2375 0.0 5.5633035
03 08 1957	18.287498 31.1875 0.0 5.851404
04 08 1957	18.637499 33.2375 0.0 6.480982
05 08 1957	19.0875 33.0375 0.0 5.9740534
06 08 1957	19.1875 32.8875 0.0 6.2128077
07 08 1957	19.887499 32.4875 0.0 6.2917542
08 08 1957	20.0875 35.837498 0.0 6.476759
09 08 1957	20.6875 36.7875 0.0 7.3000126
10 08 1957	21.8375 36.1375 0.0 7.2052712
11 08 1957	22.9375 35.2375 0.0 5.747548
12 08 1957	23.1875 37.4375 0.0 7.1137342
13 08 1957	22.4375 37.9375 0.0 7.7128696
14 08 1957	21.787498 32.6375 0.0 6.870698
15 08 1957	19.6875 30.9875 0.0 6.1080575
16 08 1957	18.4375 32.1875 0.0 6.271612
17 08 1957	19.787498 31.3375 0.0 7.0304155
18 08 1957	19.787498 31.5875 0.0 6.590646
19 08 1957	19.4375 24.1875 0.1 5.382529
20 08 1957	18.287498 25.887499 0.0 5.5408754
21 08 1957	17.3375 28.637499 0.2 5.464506
22 08 1957	17.7375 29.387499 0.0 5.5747604
23 08 1957	17.887499 30.037498 0.0 5.276644
24 08 1957	20.0875 30.637499 0.2 5.498893
25 08 1957	19.387499 29.4875 0.0 6.0902605
26 08 1957	18.537498 27.1875 0.0 6.2563667
27 08 1957	17.2375 27.1875 0.1 6.1193056
28 08 1957	18.5875 28.4875 0.0 6.0189395
29 08 1957	17.2375 26.887499 0.0 5.7992406
30 08 1957	15.337501 27.4875 0.0 4.5555224
31 08 1957	18.0875 26.537498 0.4 4.070243
01 09 1957	16.7375 26.5875 0.0 4.1378207
02 09 1957	16.7375 27.6875 0.0 4.996352
03 09 1957	18.0875 24.787498 1.1 4.8446264
04 09 1957	17.7375 23.5875 3.1000001 3.9288158
05 09 1957	16.0375 27.5875 0.0 4.79423
06 09 1957	15.4375 28.787498 0.0 4.760187
07 09 1957	17.387499 28.3375 0.0 4.6667695
08 09 1957	16.387499 28.037498 0.0 4.810472
09 09 1957	16.0375 27.787498 0.0 4.577787
10 09 1957	16.6875 28.887499 0.0 4.5957303
11 09 1957	16.887499 30.037498 0.0 5.037622
12 09 1957	19.287498 28.5875 0.0 4.1938887
13 09 1957	18.4875 28.4375 0.0 4.465982
14 09 1957	17.887499 28.5875 0.0 4.2133503
15 09 1957	16.4875 24.887499 0.0 5.6802406
16 09 1957	14.9875 24.037498 0.0 5.2615967
17 09 1957	11.6375 24.2375 0.0 4.1693087
18 09 1957	13.4875 25.6875 0.0 3.7252018
19 09 1957	16.6875 26.1875 0.0 3.815655
20 09 1957	16.787498 26.537498 0.0 3.9515743
21 09 1957	16.9375 25.4875 0.6 3.7935276
22 09 1957	15.5375 26.387499 0.0 3.3793113
23 09 1957	15.2375 26.387499 0.0 3.8934891
24 09 1957	16.887499 27.787498 0.0 4.1397953
25 09 1957	17.137499 28.537498 0.0 4.3816833
26 09 1957	17.637499 28.1875 0.0 4.38164
