0, 0.19309374584419292
1, 0.18475226667265177
2, 0.2168974933398564
3, 0.18878303234488297
4, 0.20935775509468424
5, 0.20683280533981674
6, 0.198151684700675
7, 0.19702145962344395
8, 0.1759004356103549
9, 0.17814637461961713
10, 0.18450243571581354
11, 0.2228787235868809
12, 0.19658822894658043
13, 0.20200613096518105
14, 0.21632800840931585
15, 0.21855836146813962
16, 0.21165589583446912
17, 0.19651591991025108
18, 0.21015608063838298
19, 0.20339360795284137
20, 0.1973569473220971
21, 0.21195406434296435
22, 0.18887306666078943
23, 0.20751595936739195
