0, 0.6070039426953177
1, 0.621542558381456
2, 0.5974051972530204
3, 0.6179533499005563
4, 0.5399414796070893
5, 0.6376197969265225
6, 0.5543306910363236
7, 0.5427787239711821
8, 0.48878935743670304
9, 0.5305765507964448
10, 0.5369309840591637
11, 0.545569723039319
12, 0.28362476337971665
13, 0.32657062897961786
14, 0.29559112162866696
15, 0.3366053376514327
16, 0.40368983591405094
17, 0.2640264061121356
18, 0.21571431514922942
19, 0.289021892946377
20, 0.2667428625217034
21, 0.2534006814439899
22, 0.33010460554806986
23, 0.33285027427166863
