0, 0.6203453697923078
1, 0.6356906122428716
2, 0.6122672293676329
3, 0.6262744461802887
4, 0.5489350818062749
5, 0.6549138043650962
6, 0.5826420122944048
7, 0.5618939737950086
8, 0.5254355291828838
9, 0.5551311187015988
10, 0.5523678400532794
11, 0.5467986343407539
12, 0.2786764571695753
13, 0.3172259242618412
14, 0.30626353787714206
15, 0.3361791041668744
16, 0.38127922144397797
17, 0.257609634293913
18, 0.20987172487340633
19, 0.26363108127252005
20, 0.2633091435165536
21, 0.24740986323684874
22, 0.33275048183799927
23, 0.32382738104098024
