0, 0.4066570330297398
1, 0.40186905541128215
2, 0.3959255622536343
3, 0.30712980830089687
4, 0.31692045646538847
5, 0.5046658166999608
6, 0.47627652303697243
7, 0.44929303026539963
8, 0.480209555073298
9, 0.5039669212706812
10, 0.5377433062634951
11, 0.3829241275604831
12, 0.13328028243054618
13, 0.18453890266622877
14, 0.1839060384479235
15, 0.2608496436666231
16, 0.26296266932741774
17, 0.002558463178298798
18, 0.17538212296493802
19, 0.2695548802798908
20, 0.23207352454340077
21, 0.3132308989182633
22, 0.2818458819813401
23, 0.22427323632482174
