0, 0.4286766750219528
1, 0.6037958676491442
2, 0.4162684045228219
3, 0.6254832918900654
4, 0.4034088017283811
5, 0.4523380403695662
6, 0.45278052546044406
7, 0.37939788448211526
8, 0.8025480774891297
9, 0.746916421551884
10, 0.7453453915242193
11, 0.5912023080867423
12, 0.31778273334188367
13, 0.39186100992586625
14, 0.30833810812949075
15, 0.355975159549194
16, 0.45856095601917274
17, 0.24334828051082574
18, 0.19811386806110876
19, 0.2653003219827168
20, 0.239224191485343
21, 0.23299567845467503
22, 0.33089516346983305
23, 0.35626964878070655
