0, 0.1407689000704958
1, 0.15816338294939566
2, 0.1454153782197145
3, 0.1483895162121594
4, 0.14893964863789394
5, 0.14157262990002273
6, 0.144897834236095
7, 0.1695361638730894
8, 0.1340444887507586
9, 0.14537598719108089
10, 0.17186159431682912
11, 0.15269645573941013
12, 0.1871123681786385
13, 0.23263874104673862
14, 0.17981313033673993
15, 0.1847980463264333
16, 0.2396727519647127
17, 0.16513519180335973
18, 0.1573762541083062
19, 0.18675360010302985
20, 0.1684111809530379
21, 0.14913314664124427
22, 0.18628588118579728
23, 0.20773773442547042
