0, 0.4576185946667619
1, 0.524374460598995
2, 0.47327136673074305
3, 0.5374243439959381
4, 0.4577083760676134
5, 0.4736898354819773
6, 0.4797861716666421
7, 0.4779601194821045
8, 0.5719304177634975
9, 0.64525116861067
10, 0.6495351107806622
11, 0.5114907801186188
12, 0.4668705145143746
13, 0.43452062077416465
14, 0.4828598454685721
15, 0.4221045585644524
16, 0.4641529222715127
17, 0.4554913516005182
18, 0.4592461349964525
19, 0.4768720618433417
20, 0.4229630671056241
21, 0.42995457350381355
22, 0.4339933587035664
23, 0.4667602202084119
