0, 0.09325249595043034
1, 0.1438508036227805
2, 0.08404186049553941
3, 0.08816110953503095
4, 0.08169433629600728
5, 0.08394447000044641
6, 0.08685543530262348
7, 0.07347593072027042
8, 0.15849858964148725
9, 0.07837671118877654
10, 0.12141212897152502
11, 0.09358477484924467
12, 0.12041135136202384
13, 0.12459160878556248
14, 0.11028864183709194
15, 0.1302866320008136
16, 0.1047156731919765
17, 0.08502335182609079
18, 0.10409066396787667
19, 0.11349783752583412
20, 0.11669933300832305
21, 0.1888404355564116
22, 0.07415305837726394
23, 0.1043482902524829
