0, 0.03556076221392109
1, 0.038688618974851874
2, 0.04826386948797788
3, 0.051620457023652276
4, 0.05946347557054106
5, 0.039276797912235734
6, 0.05202895348819646
7, 0.06022883031683511
8, 0.04555219037986589
9, 0.05691596271427497
10, 0.07090309952581443
11, 0.06523608575208106
12, 0.07226031831954101
13, 0.07901660820516368
14, 0.07969487690555796
15, 0.087658543392827
16, 0.0933322597536814
17, 0.06419490358165607
18, 0.06958421267063986
19, 0.0845054607617867
20, 0.07599592213859686
21, 0.0936687459081909
22, 0.10158568112907071
23, 0.0999020616462999
