0, 0.17900694504913875
1, 0.18153034141622815
2, 0.2030681361319246
3, 0.2082578141866131
4, 0.21164687587161526
5, 0.20392155308676194
6, 0.22625492947840511
7, 0.2450063847313797
8, 0.16321986223574272
9, 0.22118821765497748
10, 0.22110413075830798
11, 0.19830876658134025
12, 0.1092196677180758
13, 0.11092267107247511
14, 0.10460114011802432
15, 0.10610932196250585
16, 0.10034861395345185
17, 0.10793232794639449
18, 0.10042176522441082
19, 0.09772581229930652
20, 0.10940517951494744
21, 0.10615959967116144
22, 0.10017062469362462
23, 0.1015333226076424
