time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-03-01,16.2,9.0,1.7000000000000002,1.91
2025-03-02,17.7,9.1,4.3,2.5
2025-03-03,17.6,7.6,0.30000000000000004,2.54
2025-03-04,16.6,6.1,0.0,2.66
2025-03-05,15.9,5.1,0.0,2.34
2025-03-06,15.1,7.8,16.9,2.16
2025-03-07,13.4,8.6,11.3,0.84
2025-03-08,17.0,6.9,0.0,2.34
2025-03-09,19.9,8.6,3.6,2.54
2025-03-10,20.0,7.9,0.30000000000000004,3.08
2025-03-11,18.2,8.6,0.0,2.54
2025-03-12,14.2,9.1,14.4,1.06
2025-03-13,18.0,8.0,3.0,2.68
2025-03-14,19.9,11.0,1.5,2.95
2025-03-15,16.1,7.2,3.3000000000000003,2.43
2025-03-16,14.1,5.5,0.0,2.75
2025-03-17,16.1,5.6,1.8,2.58
2025-03-18,15.3,7.8,0.0,2.32
2025-03-19,16.2,7.1,0.0,2.88
2025-03-20,17.1,10.8,0.0,2.27
2025-03-21,16.9,9.6,0.2,2.28
2025-03-22,21.2,12.2,0.1,3.26
2025-03-23,17.5,9.2,0.0,2.87
2025-03-24,17.1,8.6,2.7,2.86
2025-03-25,16.7,7.5,0.9,2.94
2025-03-26,14.8,6.6,3.9,2.73
2025-03-27,16.9,6.9,0.9,2.95
2025-03-28,15.4,7.8,0.9,2.74
2025-03-29,13.1,6.3,3.6,1.58
2025-03-30,18.5,8.2,2.1,3.04
2025-03-31,18.2,7.2,0.30000000000000004,2.68
2025-04-01,17.3,4.8,0.0,4.02
2025-04-02,17.2,4.1,0.0,3.69
2025-04-03,20.0,6.1,0.0,3.62
2025-04-04,20.4,7.2,0.0,3.79
2025-04-05,22.6,8.9,0.0,4.05
2025-04-06,18.1,7.8,4.5,2.7
2025-04-07,15.9,4.2,0.0,2.48
2025-04-08,17.5,3.5,0.6000000000000001,3.1999999999999997
2025-04-09,21.7,9.7,0.0,3.4
2025-04-10,24.4,10.6,0.0,4.05
2025-04-11,23.1,11.9,0.5,3.88
2025-04-12,18.4,11.6,0.1,3.16
2025-04-13,14.9,8.7,0.0,3.79
2025-04-14,17.6,7.7,0.0,3.51
2025-04-15,17.5,9.9,0.0,3.85
2025-04-16,17.1,9.1,0.0,3.71
2025-04-17,16.2,10.2,6.2,2.2600000000000002
2025-04-18,14.1,10.8,14.9,2.74
2025-04-19,15.2,9.5,11.9,2.66
2025-04-20,15.1,8.8,4.2,2.65
2025-04-21,16.9,11.2,1.7000000000000002,3.18
2025-04-22,17.6,11.4,0.1,3.25
2025-04-23,20.9,10.9,0.0,4.19
2025-04-24,23.9,14.7,0.0,3.69
2025-04-25,21.6,15.9,6.300000000000001,3.8
2025-04-26,21.0,14.1,4.5,2.22
2025-04-27,21.5,13.4,0.0,4.16
2025-04-28,21.4,13.7,0.0,4.09
2025-04-29,24.1,14.6,0.0,4.8
2025-04-30,24.8,17.0,0.0,5.0600000000000005
