time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,Date
2025-07-22,28.863333333333337,22.560000000000002,0.0,5.487883178212827,2025-07-22
2025-07-23,30.363333333333337,23.360000000000003,0.0,6.118894135986427,2025-07-23
2025-07-24,29.863333333333337,23.360000000000003,0.0,5.564369354912657,2025-07-24
2025-07-25,30.263333333333335,23.360000000000003,0.0,5.411397001512996,2025-07-25
2025-07-26,31.763333333333335,23.760000000000005,0.0,5.879874833799456,2025-07-26
2025-07-27,34.86333333333334,25.060000000000002,0.0,6.501325019485578,2025-07-27
2025-07-28,34.36333333333334,25.560000000000002,0.0,6.596932740360367,2025-07-28
2025-07-29,32.36333333333334,25.260000000000005,0.0,6.023286415111638,2025-07-29
2025-07-30,31.663333333333338,23.260000000000005,0.0,6.204941084773736,2025-07-30
2025-07-31,31.363333333333337,22.560000000000002,0.0,6.023286415111638,2025-07-31
2025-08-01,30.46333333333334,23.260000000000005,0.0,5.602612443262572,2025-08-01
