time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-02-25,16.6,8.3,0.6000000000000001,1.85
2025-02-26,12.4,8.1,0.8,2.2800000000000002
2025-02-27,14.2,6.9,0.1,2.5100000000000002
2025-02-28,16.4,5.0,0.0,2.2
2025-03-01,15.4,8.7,0.8,1.39
2025-03-02,18.0,9.0,3.7,2.64
2025-03-03,18.0,7.6,0.0,2.54
2025-03-04,16.6,5.9,0.0,2.65
2025-03-05,15.9,4.8,0.0,2.44
2025-03-06,15.0,7.5,11.5,2.07
2025-03-07,13.6,8.5,6.8,1.1600000000000001
2025-03-08,17.5,6.9,0.0,2.56
2025-03-09,19.8,8.4,2.7,2.61
2025-03-10,19.4,8.4,0.0,2.93
2025-03-11,18.6,8.6,0.0,2.65
2025-03-12,14.2,9.1,12.9,1.08
2025-03-13,18.0,8.1,2.9,2.73
2025-03-14,19.0,10.9,1.0,2.92
2025-03-15,16.5,8.1,2.3,2.48
2025-03-16,14.4,5.4,0.4,2.8
2025-03-17,14.8,5.1,2.1,2.24
2025-03-18,16.6,8.2,0.0,2.16
2025-03-19,15.6,6.9,0.0,2.83
2025-03-20,16.2,10.1,0.0,2.11
2025-03-21,17.8,10.3,0.0,2.47
2025-03-22,20.7,11.9,0.0,3.33
2025-03-23,17.0,9.0,0.0,2.86
2025-03-24,17.5,8.1,3.0,2.67
2025-03-25,15.9,7.7,1.8,2.8200000000000003
2025-03-26,14.2,6.8,1.8,2.52
2025-03-27,16.5,6.5,0.6000000000000001,2.94
2025-03-28,15.4,8.2,1.7000000000000002,2.52
2025-03-29,14.4,4.5,0.7000000000000001,2.95
2025-03-30,18.1,4.6,6.0,2.54
2025-03-31,19.5,6.2,0.0,3.35
2025-04-01,15.6,5.1,1.8,2.2600000000000002
2025-04-02,18.6,7.5,0.0,3.16
2025-04-03,20.8,8.2,0.0,3.95
2025-04-04,21.1,8.9,0.0,4.26
2025-04-05,20.6,8.2,0.0,4.03
2025-04-06,22.0,8.5,0.0,4.04
2025-04-07,20.4,9.4,0.0,3.58
2025-04-08,21.5,11.7,0.6000000000000001,3.91
2025-04-09,18.9,12.6,0.6000000000000001,3.02
2025-04-10,16.8,13.1,1.1,1.62
2025-04-11,16.8,11.2,1.9000000000000001,3.07
2025-04-12,16.9,9.9,1.1,3.18
2025-04-13,17.3,11.4,0.7000000000000001,3.47
2025-04-14,14.8,10.8,7.4,3.36
2025-04-15,15.2,10.4,2.8,3.0900000000000003
2025-04-16,17.1,10.0,0.0,3.3
2025-04-17,22.2,12.1,1.0,3.78
2025-04-18,16.2,11.4,3.2,2.93
2025-04-19,17.2,10.8,0.0,3.61
2025-04-20,20.1,12.4,0.0,3.49
2025-04-21,19.5,12.4,3.0,2.79
2025-04-22,18.0,11.8,6.6,2.52
2025-04-23,15.6,12.1,2.4,3.82
2025-04-24,16.1,12.3,1.2000000000000002,2.71
2025-04-25,19.0,14.1,0.0,3.47
2025-04-26,18.6,15.1,0.0,3.9
