time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-01,31.4,16.5,0.0,6.34
2025-06-02,30.0,17.3,0.0,7.7299999999999995
2025-06-03,28.6,15.6,0.0,7.36
2025-06-04,31.0,16.0,0.4,6.47
2025-06-05,31.1,17.3,0.5,5.57
2025-06-06,32.2,18.4,0.0,6.92
2025-06-07,35.3,20.1,0.0,8.32
2025-06-08,33.3,18.6,0.0,8.26
2025-06-09,31.0,16.4,0.0,8.16
2025-06-10,30.4,15.1,0.0,6.91
2025-06-11,32.2,17.2,0.0,6.6
2025-06-12,32.2,18.3,0.0,6.68
2025-06-13,34.5,18.0,0.0,7.46
2025-06-14,36.2,19.7,0.0,7.1000000000000005
2025-06-15,36.7,22.0,0.0,8.45
2025-06-16,35.8,20.8,0.0,8.36
2025-06-17,30.6,18.9,0.0,7.59
2025-06-18,28.0,17.7,0.6000000000000001,4.72
2025-06-19,31.1,17.6,0.0,5.81
2025-06-20,32.8,19.1,0.0,7.16
2025-06-21,34.2,19.5,0.0,6.58
2025-06-22,34.7,21.1,0.0,6.86
2025-06-23,34.2,20.6,0.0,7.72
2025-06-24,36.0,20.9,0.0,8.57
2025-06-25,37.8,22.0,0.0,7.49
2025-06-26,38.2,22.2,0.0,8.04
2025-06-27,34.8,20.7,0.0,8.35
2025-06-28,35.8,19.5,0.0,6.79
2025-06-29,36.7,22.5,0.0,7.67
2025-06-30,35.0,22.4,0.0,7.57
2025-07-01,35.5,23.0,0.0,5.89
2025-07-02,36.8,23.9,0.0,7.15
2025-07-03,37.0,22.4,0.0,5.88
2025-07-04,38.2,22.7,0.0,6.31
2025-07-05,37.0,21.4,0.0,8.67
2025-07-06,39.0,21.2,0.0,8.63
2025-07-07,40.3,23.2,0.0,9.0
2025-07-08,34.2,19.7,0.0,8.77
2025-07-09,35.8,17.5,0.0,7.74
2025-07-10,37.0,20.6,0.0,7.52
2025-07-11,38.1,22.3,0.0,7.37
2025-07-12,30.1,21.8,0.0,6.75
2025-07-13,30.6,22.5,0.0,6.97
2025-07-14,33.2,22.8,0.0,6.88
2025-07-15,34.0,24.8,0.0,6.25
2025-07-16,29.3,21.6,0.0,6.14
2025-07-17,27.2,21.4,0.0,6.21
2025-07-18,28.3,21.0,0.0,6.05
2025-07-19,24.1,18.1,0.0,5.98
2025-07-20,28.6,17.7,0.0,5.92
2025-07-21,30.5,20.6,0.0,6.63
2025-07-22,29.5,20.6,0.0,6.42
2025-07-23,29.1,20.5,0.0,6.39
2025-07-24,29.1,21.0,0.0,5.82
2025-07-25,29.4,21.1,0.0,5.83
2025-07-26,29.6,21.0,0.0,6.05
2025-07-27,29.8,20.6,0.0,6.69
2025-07-28,29.1,21.9,0.0,5.8500000000000005
2025-07-29,30.9,21.1,0.0,6.21
2025-07-30,34.0,22.0,0.0,6.95
2025-07-31,28.5,20.2,0.0,5.8
