time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-06,33.0,18.1,0.0,7.12
2025-06-07,35.2,20.3,0.0,8.09
2025-06-08,33.1,18.5,0.0,8.2
2025-06-09,31.2,16.6,0.0,7.99
2025-06-10,30.5,15.1,0.0,6.97
2025-06-11,31.5,17.9,0.0,6.430000000000001
2025-06-12,33.7,18.5,0.0,6.81
2025-06-13,34.8,18.0,0.0,7.5200000000000005
2025-06-14,36.7,19.9,0.0,7.66
2025-06-15,37.0,22.4,0.0,8.52
2025-06-16,36.0,20.8,0.0,9.040000000000001
2025-06-17,31.1,18.8,0.0,7.76
2025-06-18,29.5,17.8,0.0,5.74
2025-06-19,31.1,17.8,1.2,5.46
2025-06-20,32.6,19.5,0.0,7.28
2025-06-21,34.5,19.6,0.0,7.04
2025-06-22,34.6,21.0,0.0,6.74
2025-06-23,34.2,20.9,0.0,7.74
2025-06-24,36.2,21.0,0.0,8.41
2025-06-25,37.5,22.2,0.0,7.6
2025-06-26,38.2,22.1,0.0,7.92
2025-06-27,35.3,20.9,0.0,8.44
2025-06-28,35.6,19.6,0.0,6.88
2025-06-29,36.7,23.1,0.0,7.53
2025-06-30,34.7,22.5,0.0,7.51
2025-07-01,36.0,23.0,0.0,6.6
2025-07-02,35.5,23.2,0.0,6.66
2025-07-03,34.9,23.0,0.30000000000000004,6.45
2025-07-04,34.9,22.5,0.30000000000000004,5.84
2025-07-05,34.8,22.6,0.0,6.45
2025-07-06,35.7,22.6,0.0,7.97
2025-07-07,35.2,21.5,0.0,8.08
2025-07-08,29.0,19.8,0.0,7.72
2025-07-09,30.5,18.4,0.0,8.040000000000001
2025-07-10,33.0,17.5,0.0,7.02
2025-07-11,33.0,19.7,0.6000000000000001,5.67
2025-07-12,34.6,19.8,0.0,6.8
2025-07-13,37.0,20.7,0.0,7.4
2025-07-14,38.5,22.1,0.0,8.540000000000001
2025-07-15,36.0,21.1,0.0,8.68
2025-07-16,34.9,21.1,0.0,7.86
2025-07-17,30.5,21.9,0.0,6.32
2025-07-18,29.7,21.9,0.0,5.97
2025-07-19,30.4,22.1,0.0,5.4799999999999995
2025-07-20,31.1,22.8,0.0,5.81
2025-07-21,31.4,24.1,0.0,6.62
2025-07-22,32.7,23.6,0.0,7.39
2025-07-23,33.7,24.3,0.0,6.58
2025-07-24,34.5,25.6,0.0,6.96
2025-07-25,34.0,25.2,0.0,6.76
2025-07-26,32.2,24.6,0.0,7.21
2025-07-27,30.4,22.0,0.0,6.72
2025-07-28,29.6,21.4,0.0,6.07
2025-07-29,30.0,21.5,0.0,6.32
2025-07-30,28.9,21.1,0.0,5.67
2025-07-31,28.4,20.9,0.0,6.15
2025-08-01,27.8,19.8,0.0,5.98
2025-08-02,29.8,20.3,0.0,6.7
2025-08-03,30.0,20.6,0.0,6.03
2025-08-04,30.8,21.0,0.0,6.22
2025-08-05,31.5,22.9,0.0,6.29
