time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-02,30.0,17.4,0.0,7.83
2025-06-03,28.8,15.6,0.0,7.35
2025-06-04,31.4,16.1,0.6000000000000001,6.43
2025-06-05,31.6,17.0,0.6000000000000001,6.11
2025-06-06,32.8,18.2,0.0,7.0
2025-06-07,35.5,20.1,0.0,8.22
2025-06-08,32.2,18.6,0.0,8.14
2025-06-09,31.3,16.5,0.0,8.13
2025-06-10,30.1,15.3,0.0,6.83
2025-06-11,31.8,17.6,0.0,6.48
2025-06-12,33.9,18.2,0.0,6.84
2025-06-13,34.7,18.0,0.0,7.54
2025-06-14,36.2,19.9,0.0,7.35
2025-06-15,37.0,22.0,0.0,8.21
2025-06-16,36.3,21.2,0.0,8.34
2025-06-17,30.0,19.1,0.0,7.68
2025-06-18,29.1,17.6,0.0,4.8500000000000005
2025-06-19,31.3,17.8,0.0,5.9399999999999995
2025-06-20,33.2,19.5,0.0,7.19
2025-06-21,34.2,19.4,0.0,6.93
2025-06-22,34.3,21.1,0.0,6.34
2025-06-23,34.3,20.4,0.0,7.46
2025-06-24,35.4,21.0,0.0,8.33
2025-06-25,37.0,22.4,0.0,7.46
2025-06-26,37.6,22.2,0.0,8.11
2025-06-27,34.8,21.2,0.0,8.43
2025-06-28,35.9,20.1,0.0,6.89
2025-06-29,36.4,23.0,0.0,7.71
2025-06-30,35.5,22.5,0.0,7.57
2025-07-01,35.8,23.0,0.0,5.42
2025-07-02,35.5,23.1,0.30000000000000004,6.75
2025-07-03,36.5,22.7,0.30000000000000004,4.84
2025-07-04,37.2,22.8,0.6000000000000001,5.51
2025-07-05,37.3,22.8,0.0,5.41
2025-07-06,37.0,22.4,0.0,7.18
2025-07-07,37.5,22.0,0.0,7.33
2025-07-08,36.0,21.5,0.0,8.17
2025-07-09,30.2,18.5,0.0,8.0
2025-07-10,31.5,17.2,0.0,7.18
2025-07-11,33.0,18.4,0.0,6.63
2025-07-12,31.6,19.4,0.0,6.05
2025-07-13,28.9,20.5,0.0,6.15
2025-07-14,30.5,22.0,0.0,6.83
2025-07-15,30.9,22.3,0.0,6.75
2025-07-16,31.2,23.1,0.0,6.74
2025-07-17,32.3,23.8,0.0,6.51
2025-07-18,32.0,23.4,0.0,6.68
2025-07-19,33.5,23.4,0.0,7.03
2025-07-20,29.3,22.5,2.0,5.68
2025-07-21,30.0,22.0,1.0,5.57
2025-07-22,32.6,23.5,0.0,6.88
2025-07-23,33.0,25.8,0.6000000000000001,6.36
2025-07-24,33.2,26.0,0.0,6.51
2025-07-25,31.7,24.0,0.0,5.75
2025-07-26,33.0,23.5,0.0,6.63
2025-07-27,33.5,24.9,0.0,6.54
2025-07-28,32.0,24.3,0.0,6.46
2025-07-29,32.9,24.7,0.0,7.08
2025-07-30,33.0,24.1,0.0,6.47
2025-07-31,33.9,23.5,0.0,6.78
2025-08-01,25.4,21.6,0.0,6.54
