time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-02,29.5,17.1,0.0,7.72
2025-06-03,29.9,15.9,0.0,7.66
2025-06-04,30.6,16.0,0.30000000000000004,6.29
2025-06-05,29.9,17.5,0.6000000000000001,5.8999999999999995
2025-06-06,33.2,18.0,0.0,7.03
2025-06-07,34.8,20.2,0.0,8.13
2025-06-08,32.5,18.4,0.0,8.040000000000001
2025-06-09,31.3,16.5,0.0,8.16
2025-06-10,30.0,14.9,0.0,6.8100000000000005
2025-06-11,32.2,17.3,0.0,6.59
2025-06-12,33.3,18.0,0.0,6.8
2025-06-13,34.0,18.2,0.0,7.31
2025-06-14,36.0,19.8,0.0,7.34
2025-06-15,37.1,21.9,0.0,8.09
2025-06-16,36.3,20.8,0.0,8.629999999999999
2025-06-17,32.8,19.2,0.0,7.65
2025-06-18,29.2,17.9,0.30000000000000004,4.56
2025-06-19,31.3,17.8,0.0,5.33
2025-06-20,33.2,19.5,0.0,7.47
2025-06-21,34.1,19.4,0.0,6.54
2025-06-22,33.8,20.9,0.0,6.13
2025-06-23,34.3,20.3,0.0,7.82
2025-06-24,35.7,21.0,0.0,8.52
2025-06-25,37.8,22.0,0.0,7.68
2025-06-26,37.8,22.0,0.0,8.04
2025-06-27,34.8,21.0,0.0,8.35
2025-06-28,35.4,20.0,0.0,6.99
2025-06-29,36.5,22.9,0.0,7.75
2025-06-30,35.5,22.2,0.0,7.65
2025-07-01,35.8,22.8,0.0,5.3999999999999995
2025-07-02,35.7,23.9,0.0,7.09
2025-07-03,36.8,23.0,0.0,5.75
2025-07-04,36.3,21.8,0.0,7.03
2025-07-05,37.0,22.1,0.0,7.359999999999999
2025-07-06,36.8,22.1,0.0,7.21
2025-07-07,38.2,22.1,0.0,7.93
2025-07-08,31.9,19.2,0.0,7.86
2025-07-09,28.0,18.1,0.0,7.16
2025-07-10,32.8,17.5,0.0,6.67
2025-07-11,34.3,19.8,0.0,7.25
2025-07-12,32.5,20.2,0.0,6.71
2025-07-13,29.8,21.8,0.0,6.36
2025-07-14,30.6,22.0,0.0,6.93
2025-07-15,30.4,22.6,0.0,6.1
2025-07-16,31.0,22.9,0.0,5.4799999999999995
2025-07-17,32.2,24.0,0.0,6.6
2025-07-18,30.4,22.9,0.0,7.16
2025-07-19,25.4,23.0,0.5,6.94
2025-07-20,25.0,22.5,0.6000000000000001,6.45
2025-07-21,27.5,21.9,1.9000000000000001,5.59
2025-07-22,28.5,21.4,0.0,5.74
2025-07-23,30.0,22.2,0.0,6.4
2025-07-24,29.5,22.2,0.0,5.82
2025-07-25,29.9,22.2,0.0,5.66
2025-07-26,31.4,22.6,0.0,6.1499999999999995
2025-07-27,34.5,23.9,0.0,6.8
2025-07-28,34.0,24.4,0.0,6.9
2025-07-29,32.0,24.1,0.0,6.3
2025-07-30,31.3,22.1,0.0,6.49
2025-07-31,31.0,21.4,0.0,6.3
2025-08-01,30.1,22.1,0.0,5.86
