time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-05-31,30.3,16.4,0.0,6.33
2025-06-01,31.1,16.7,0.0,6.26
2025-06-02,30.3,17.4,0.0,7.7299999999999995
2025-06-03,29.0,15.8,0.0,7.59
2025-06-04,30.9,16.2,1.2,6.26
2025-06-05,30.2,17.3,1.5,5.3
2025-06-06,32.8,18.0,0.0,7.04
2025-06-07,35.0,20.0,0.0,8.03
2025-06-08,32.5,18.5,0.0,8.06
2025-06-09,31.5,16.5,0.0,8.11
2025-06-10,30.3,15.1,0.0,6.91
2025-06-11,31.5,16.8,0.0,6.5200000000000005
2025-06-12,33.0,18.2,0.0,6.91
2025-06-13,34.7,18.0,0.0,7.46
2025-06-14,36.2,19.8,0.0,7.38
2025-06-15,37.2,22.2,0.0,8.290000000000001
2025-06-16,36.2,21.0,0.0,8.37
2025-06-17,32.3,19.2,0.0,7.62
2025-06-18,29.0,18.0,0.0,4.68
2025-06-19,31.2,17.7,0.6000000000000001,5.14
2025-06-20,33.3,19.5,0.0,7.12
2025-06-21,34.0,19.6,0.0,6.59
2025-06-22,34.2,20.8,0.0,6.59
2025-06-23,34.6,20.5,0.0,7.72
2025-06-24,35.8,20.9,0.0,8.44
2025-06-25,37.7,22.3,0.0,7.86
2025-06-26,38.2,22.2,0.0,8.04
2025-06-27,35.0,21.0,0.0,8.540000000000001
2025-06-28,36.2,19.6,0.0,6.84
2025-06-29,36.2,22.9,0.0,7.63
2025-06-30,34.6,21.8,0.0,7.53
2025-07-01,37.9,22.9,0.0,6.01
2025-07-02,37.3,23.4,0.0,6.57
2025-07-03,38.0,23.0,0.6000000000000001,5.68
2025-07-04,37.6,22.1,0.0,6.6899999999999995
2025-07-05,37.2,21.6,0.0,6.91
2025-07-06,37.7,21.9,0.0,7.2700000000000005
2025-07-07,35.0,20.5,0.0,7.89
2025-07-08,26.2,18.1,0.0,7.54
2025-07-09,29.9,17.8,0.30000000000000004,7.46
2025-07-10,31.8,18.3,0.0,7.36
2025-07-11,28.7,19.0,0.0,5.46
2025-07-12,29.0,21.4,0.0,5.47
2025-07-13,29.6,22.0,0.0,6.09
2025-07-14,30.0,21.6,0.0,6.38
2025-07-15,31.1,22.5,0.0,6.51
2025-07-16,31.0,23.2,0.6000000000000001,6.37
2025-07-17,35.8,23.6,0.0,7.02
2025-07-18,34.3,25.4,0.6000000000000001,7.83
2025-07-19,32.7,24.4,0.0,6.8
2025-07-20,32.7,23.0,0.0,6.6000000000000005
2025-07-21,31.0,22.5,0.0,6.25
2025-07-22,34.0,23.8,0.0,6.7
2025-07-23,34.3,22.5,0.0,7.33
2025-07-24,27.6,19.8,0.0,6.08
2025-07-25,29.0,19.0,0.0,6.15
2025-07-26,30.1,21.0,0.0,6.4399999999999995
2025-07-27,31.8,21.2,0.0,6.41
2025-07-28,31.9,22.4,0.0,6.63
2025-07-29,29.2,21.8,0.0,6.36
2025-07-30,29.9,21.4,0.0,6.87
