time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-03-01,14.9,8.6,1.4000000000000001,1.53
2025-03-02,18.6,8.9,2.5,2.7
2025-03-03,17.9,7.6,0.0,2.51
2025-03-04,16.3,6.1,0.0,2.54
2025-03-05,15.7,5.2,0.0,2.37
2025-03-06,15.3,7.4,7.5,2.27
2025-03-07,12.9,8.8,4.2,0.79
2025-03-08,17.6,7.2,0.0,2.48
2025-03-09,19.7,8.7,4.8,2.54
2025-03-10,19.7,8.4,0.0,3.13
2025-03-11,18.1,8.4,0.0,2.66
2025-03-12,14.1,9.2,18.0,0.9700000000000001
2025-03-13,18.4,8.1,1.7000000000000002,2.83
2025-03-14,19.9,11.1,0.7000000000000001,2.88
2025-03-15,15.8,7.7,2.7,2.39
2025-03-16,14.6,5.6,0.30000000000000004,2.85
2025-03-17,15.7,5.6,1.5,2.5300000000000002
2025-03-18,16.0,8.1,0.0,2.17
2025-03-19,15.0,7.2,0.0,2.63
2025-03-20,16.0,10.8,0.0,2.3
2025-03-21,17.5,10.4,0.0,2.42
2025-03-22,20.5,12.1,0.0,3.13
2025-03-23,17.9,9.6,0.0,3.15
2025-03-24,17.4,8.6,6.3,2.74
2025-03-25,16.4,7.7,0.30000000000000004,2.95
2025-03-26,14.4,6.9,6.9,2.55
2025-03-27,16.4,6.5,0.6000000000000001,3.01
2025-03-28,15.6,7.9,1.5,2.71
2025-03-29,14.1,7.9,1.5,2.0100000000000002
2025-03-30,17.9,8.4,2.4,2.91
2025-03-31,18.6,7.7,0.30000000000000004,2.54
2025-04-01,18.0,5.5,0.0,3.87
2025-04-02,17.8,5.4,0.30000000000000004,2.71
2025-04-03,21.4,7.8,0.0,3.85
2025-04-04,21.4,9.7,0.0,3.52
2025-04-05,19.5,9.6,0.30000000000000004,2.92
2025-04-06,20.6,9.6,0.0,3.24
2025-04-07,20.0,9.5,7.7,3.43
2025-04-08,19.4,10.0,8.3,2.91
2025-04-09,17.2,9.2,12.3,3.2
2025-04-10,16.9,5.0,0.2,3.89
2025-04-11,14.4,4.8,0.6000000000000001,3.09
2025-04-12,15.4,6.7,0.0,3.41
2025-04-13,15.6,9.9,3.8000000000000003,1.44
2025-04-14,15.4,10.9,1.6,3.02
2025-04-15,15.9,10.8,0.0,3.7
2025-04-16,17.1,11.0,0.0,3.22
2025-04-17,17.5,10.9,1.8,2.73
2025-04-18,16.8,13.0,1.2000000000000002,2.6999999999999997
2025-04-19,18.7,11.9,0.0,3.5100000000000002
2025-04-20,19.5,11.5,0.0,3.77
2025-04-21,21.6,11.9,0.0,4.14
2025-04-22,26.4,13.4,0.0,5.96
2025-04-23,18.5,10.9,0.6000000000000001,3.02
2025-04-24,19.0,10.9,0.0,4.220000000000001
2025-04-25,19.4,12.6,0.0,4.13
2025-04-26,20.6,13.4,0.0,4.01
2025-04-27,17.4,13.2,1.2000000000000002,3.49
2025-04-28,18.2,11.4,0.0,3.88
2025-04-29,21.9,11.1,5.1,3.69
2025-04-30,17.9,12.4,0.3,4.03
