time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-02-28,16.2,4.9,0.0,2.18
2025-03-01,16.7,8.9,2.6,1.8
2025-03-02,18.2,8.9,2.2,2.7
2025-03-03,17.5,7.7,0.0,2.49
2025-03-04,16.4,5.8,0.0,2.6
2025-03-05,15.3,4.8,0.0,2.23
2025-03-06,14.6,7.5,10.6,2.03
2025-03-07,12.9,8.4,5.3,0.92
2025-03-08,17.7,7.1,0.0,2.4899999999999998
2025-03-09,19.6,8.8,1.5,2.55
2025-03-10,19.0,9.0,0.0,2.85
2025-03-11,18.5,8.6,0.0,2.47
2025-03-12,14.4,9.3,11.299999999999999,1.07
2025-03-13,18.0,7.9,1.5,2.71
2025-03-14,19.0,11.1,1.6,2.97
2025-03-15,16.4,7.6,6.6,2.43
2025-03-16,14.7,5.4,0.0,2.82
2025-03-17,15.2,5.3,2.1,2.39
2025-03-18,16.3,7.9,0.0,2.58
2025-03-19,15.2,6.4,0.30000000000000004,2.81
2025-03-20,16.5,10.6,0.0,2.25
2025-03-21,17.0,9.9,0.0,2.27
2025-03-22,20.2,11.1,0.0,3.12
2025-03-23,18.0,8.9,0.0,3.11
2025-03-24,17.9,7.6,6.0,2.88
2025-03-25,16.2,7.8,1.8,2.88
2025-03-26,15.2,6.9,5.4,2.76
2025-03-27,16.5,6.4,3.0,2.94
2025-03-28,15.4,7.8,1.2000000000000002,2.69
2025-03-29,14.0,8.3,1.2000000000000002,2.0
2025-03-30,17.3,8.0,3.6,2.66
2025-03-31,17.9,7.2,0.30000000000000004,2.56
2025-04-01,16.8,5.3,0.0,3.72
2025-04-02,17.4,4.6,0.0,3.0
2025-04-03,20.4,6.9,0.0,3.6999999999999997
2025-04-04,20.8,8.0,0.0,3.7
2025-04-05,20.8,8.1,0.0,3.28
2025-04-06,19.2,9.6,0.0,3.46
2025-04-07,17.0,9.1,1.5,2.21
2025-04-08,18.0,5.7,0.0,3.81
2025-04-09,18.4,5.4,0.0,3.91
2025-04-10,17.5,4.8,0.0,1.14
2025-04-11,18.4,7.4,0.0,2.38
2025-04-12,16.5,13.1,36.2,0.84
2025-04-13,15.4,12.0,11.200000000000001,2.91
2025-04-14,18.6,11.1,0.0,3.48
2025-04-15,18.4,13.0,1.2000000000000002,2.59
2025-04-16,17.0,11.1,0.6000000000000001,3.81
2025-04-17,17.8,10.3,0.0,3.3
2025-04-18,15.8,9.9,0.0,2.97
2025-04-19,14.8,9.7,10.1,2.35
2025-04-20,13.9,11.1,4.3,3.2600000000000002
2025-04-21,17.0,10.6,0.0,3.39
2025-04-22,14.9,12.7,1.8,3.1
2025-04-23,15.0,8.6,4.8,3.45
2025-04-24,18.4,8.1,0.0,4.33
2025-04-25,14.1,9.0,7.4,3.0300000000000002
2025-04-26,14.7,8.5,1.0,3.3
2025-04-27,18.9,8.6,1.1,3.42
2025-04-28,15.4,11.0,9.0,0.98
2025-04-29,16.3,13.2,10.4,2.33
