time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,Date
2025-07-21,29.303333333333327,20.293333333333333,0.0,5.956442676906196,2025-07-21
2025-07-22,30.503333333333327,22.19333333333333,0.0,6.383938562808555,2025-07-22
2025-07-23,30.703333333333326,22.993333333333332,0.0,6.17494057414518,2025-07-23
2025-07-24,35.103333333333325,23.69333333333333,0.0,6.87793380874017,2025-07-24
2025-07-25,35.00333333333333,24.493333333333332,0.0,7.381428963247392,2025-07-25
2025-07-26,29.703333333333326,21.993333333333332,0.0,5.975442494057413,2025-07-26
2025-07-27,27.703333333333326,20.993333333333332,0.0,5.538446699579446,2025-07-27
2025-07-28,28.203333333333326,20.19333333333333,0.0,5.367448345218503,2025-07-28
2025-07-29,29.40333333333333,20.09333333333333,0.0,5.718944962515997,2025-07-29
2025-07-30,30.103333333333328,21.293333333333333,0.0,6.070441579813492,2025-07-30
2025-07-31,30.803333333333327,21.793333333333333,0.0,5.9849424026330205,2025-07-31
