time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-06,32.5,18.0,0.0,7.05
2025-06-07,35.4,20.2,0.0,8.34
2025-06-08,32.3,18.5,0.0,8.1
2025-06-09,32.3,16.5,0.0,8.28
2025-06-10,29.9,14.9,0.0,6.88
2025-06-11,32.3,17.0,0.0,6.5200000000000005
2025-06-12,33.8,18.5,0.0,6.89
2025-06-13,34.5,17.9,0.0,7.53
2025-06-14,36.0,19.6,0.0,7.33
2025-06-15,36.8,22.0,0.0,8.28
2025-06-16,36.1,21.1,0.0,8.66
2025-06-17,31.2,19.2,0.0,7.7
2025-06-18,28.1,18.0,2.4,4.53
2025-06-19,31.3,17.6,0.0,6.53
2025-06-20,32.3,19.5,0.0,6.8100000000000005
2025-06-21,34.0,19.5,0.0,6.9
2025-06-22,34.5,21.0,0.0,7.04
2025-06-23,34.2,20.2,0.0,7.57
2025-06-24,35.3,20.8,0.0,8.58
2025-06-25,36.3,22.0,0.0,7.37
2025-06-26,38.2,22.4,0.0,7.99
2025-06-27,35.2,20.9,0.0,8.25
2025-06-28,36.2,19.6,0.0,7.0
2025-06-29,36.1,22.9,0.0,7.64
2025-06-30,36.0,22.1,0.0,7.74
2025-07-01,35.6,23.1,0.0,5.7
2025-07-02,35.2,23.0,0.8,5.8100000000000005
2025-07-03,35.2,22.8,1.0,5.75
2025-07-04,35.5,22.6,0.0,7.1899999999999995
2025-07-05,35.5,22.9,0.30000000000000004,6.85
2025-07-06,35.5,22.0,0.0,7.69
2025-07-07,35.3,21.4,0.0,8.26
2025-07-08,30.1,18.6,0.0,7.61
2025-07-09,31.1,17.7,0.0,7.53
2025-07-10,33.2,18.2,0.0,8.01
2025-07-11,34.8,18.0,0.0,6.94
2025-07-12,35.5,20.1,0.0,7.8
2025-07-13,28.0,22.5,11.4,2.42
2025-07-14,35.6,21.2,0.0,6.57
2025-07-15,37.7,22.5,0.0,7.24
2025-07-16,36.0,22.2,0.0,7.95
2025-07-17,29.8,22.9,0.0,5.98
2025-07-18,30.6,23.5,0.0,5.69
2025-07-19,32.1,25.1,0.0,6.18
2025-07-20,35.3,25.0,0.0,6.94
2025-07-21,36.0,25.5,0.0,7.0200000000000005
2025-07-22,31.6,24.8,0.0,6.22
2025-07-23,34.2,24.4,0.0,7.9
2025-07-24,31.3,24.1,0.0,6.44
2025-07-25,31.2,23.6,0.0,6.28
2025-07-26,30.5,21.6,0.0,6.38
2025-07-27,31.1,21.0,0.0,6.38
2025-07-28,32.0,24.0,0.0,6.63
2025-07-29,33.2,23.5,0.0,6.4
2025-07-30,34.0,23.3,0.0,6.97
2025-07-31,29.9,21.0,0.0,6.05
2025-08-01,30.5,20.1,0.0,6.05
2025-08-02,30.4,21.8,0.0,5.9799999999999995
2025-08-03,30.1,21.9,0.0,6.12
2025-08-04,27.8,20.5,0.0,5.79
2025-08-05,28.9,19.6,0.0,5.72
