time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-05-31,31.0,16.3,0.0,6.45
2025-06-01,31.7,16.5,0.0,6.38
2025-06-02,29.8,17.2,0.0,7.68
2025-06-03,28.4,15.3,0.0,7.43
2025-06-04,31.6,15.9,0.30000000000000004,6.52
2025-06-05,31.6,17.0,1.5,5.65
2025-06-06,32.5,18.1,0.0,6.9
2025-06-07,35.2,20.1,0.0,8.07
2025-06-08,32.6,18.6,0.0,8.1
2025-06-09,31.4,16.5,0.0,8.209999999999999
2025-06-10,30.5,15.1,0.0,6.89
2025-06-11,32.4,17.4,0.0,6.62
2025-06-12,33.0,18.5,0.0,6.74
2025-06-13,34.5,18.2,0.0,7.5
2025-06-14,36.4,20.0,0.0,7.49
2025-06-15,36.5,22.0,0.0,8.41
2025-06-16,36.6,20.9,0.0,8.41
2025-06-17,31.1,19.0,0.0,7.86
2025-06-18,28.8,17.9,0.9,4.76
2025-06-19,30.9,17.9,0.0,6.12
2025-06-20,32.8,19.6,0.0,7.28
2025-06-21,34.0,19.8,0.0,6.96
2025-06-22,34.3,21.0,0.0,6.48
2025-06-23,34.5,20.5,0.0,7.32
2025-06-24,35.8,21.1,0.0,8.6
2025-06-25,37.2,21.9,0.0,7.44
2025-06-26,38.3,22.2,0.0,8.11
2025-06-27,34.5,21.0,0.0,8.35
2025-06-28,36.0,20.2,0.0,6.84
2025-06-29,36.8,22.9,0.0,7.79
2025-06-30,35.0,22.0,0.0,7.55
2025-07-01,36.3,22.9,0.0,5.0
2025-07-02,37.6,22.8,0.0,6.59
2025-07-03,35.5,22.7,0.30000000000000004,5.22
2025-07-04,35.9,22.1,0.0,5.65
2025-07-05,37.8,22.5,0.0,7.65
2025-07-06,38.0,22.0,0.0,8.08
2025-07-07,36.2,20.9,0.0,8.040000000000001
2025-07-08,29.3,18.8,0.0,7.33
2025-07-09,30.5,18.8,0.0,7.6
2025-07-10,33.7,18.0,0.0,6.17
2025-07-11,29.8,20.5,0.0,6.02
2025-07-12,30.0,21.8,0.0,6.32
2025-07-13,29.8,22.6,0.0,6.4
2025-07-14,30.1,22.4,0.0,6.25
2025-07-15,30.0,21.8,0.0,6.01
2025-07-16,31.0,21.1,0.0,6.43
2025-07-17,31.2,22.6,0.0,6.27
2025-07-18,30.6,21.9,0.0,6.44
2025-07-19,33.3,21.7,0.0,7.47
2025-07-20,35.0,24.0,0.0,7.5
2025-07-21,32.2,23.1,0.0,7.05
2025-07-22,31.2,24.1,0.0,6.62
2025-07-23,35.8,24.2,0.0,7.26
2025-07-24,33.7,24.4,0.0,6.91
2025-07-25,31.1,22.9,0.0,6.18
2025-07-26,30.0,22.4,0.0,5.5
2025-07-27,31.4,22.6,0.0,6.05
2025-07-28,31.1,22.5,0.0,5.92
2025-07-29,31.3,22.1,0.0,5.86
2025-07-30,31.3,22.6,0.0,6.54
