time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-03,28.4,15.9,0.0,7.3
2025-06-04,30.5,16.1,0.7000000000000001,6.390000000000001
2025-06-05,31.1,17.5,1.4,6.17
2025-06-06,33.5,18.1,0.0,7.18
2025-06-07,35.2,20.0,0.0,8.08
2025-06-08,33.4,18.4,0.0,8.18
2025-06-09,32.0,16.4,0.0,8.18
2025-06-10,30.6,14.9,0.0,6.89
2025-06-11,32.4,17.2,0.0,6.56
2025-06-12,33.2,18.5,0.0,6.74
2025-06-13,33.9,17.9,0.0,7.41
2025-06-14,36.2,19.9,0.0,7.57
2025-06-15,36.8,22.0,0.0,8.37
2025-06-16,36.6,21.0,0.0,8.91
2025-06-17,32.1,19.4,0.0,7.28
2025-06-18,29.0,18.1,0.0,4.75
2025-06-19,31.2,17.5,0.0,6.21
2025-06-20,33.2,19.5,0.0,6.82
2025-06-21,34.0,19.5,0.0,6.41
2025-06-22,34.2,20.9,0.0,6.42
2025-06-23,34.0,20.5,0.0,7.51
2025-06-24,35.5,21.1,0.0,8.58
2025-06-25,36.7,22.2,0.0,7.45
2025-06-26,38.2,22.0,0.0,8.04
2025-06-27,35.0,21.1,0.0,8.3
2025-06-28,36.0,19.7,0.0,6.8
2025-06-29,36.5,23.1,0.0,8.02
2025-06-30,35.2,22.2,0.0,7.6
2025-07-01,35.8,22.6,0.0,5.77
2025-07-02,35.3,23.2,0.30000000000000004,6.87
2025-07-03,35.0,22.8,0.0,6.55
2025-07-04,36.8,22.6,0.0,7.29
2025-07-05,37.2,21.7,0.2,7.61
2025-07-06,38.0,22.5,0.1,8.15
2025-07-07,39.0,21.4,0.0,7.92
2025-07-08,34.4,19.8,0.6000000000000001,8.13
2025-07-09,28.5,17.6,0.0,7.55
2025-07-10,32.2,16.8,0.0,7.1000000000000005
2025-07-11,33.5,17.9,0.0,7.68
2025-07-12,35.2,19.4,0.0,8.11
2025-07-13,35.7,20.4,0.0,6.12
2025-07-14,30.6,21.2,0.0,6.3999999999999995
2025-07-15,34.8,23.2,0.0,6.27
2025-07-16,33.6,22.4,4.6000000000000005,4.82
2025-07-17,30.4,22.1,1.4000000000000001,6.12
2025-07-18,30.2,24.1,0.0,6.37
2025-07-19,29.8,23.8,0.0,6.16
2025-07-20,31.5,23.3,0.0,6.63
2025-07-21,31.5,24.2,0.0,6.32
2025-07-22,32.0,23.9,0.0,6.13
2025-07-23,30.2,23.1,0.0,5.78
2025-07-24,29.8,22.4,0.0,5.63
2025-07-25,31.4,22.7,0.0,6.4399999999999995
2025-07-26,31.4,23.0,0.0,6.54
2025-07-27,30.8,22.1,0.0,6.35
2025-07-28,29.7,21.2,0.0,5.99
2025-07-29,30.2,22.5,0.0,6.03
2025-07-30,32.5,23.1,0.0,6.2700000000000005
2025-07-31,33.2,23.5,0.0,6.79
2025-08-01,29.5,23.0,0.0,5.63
2025-08-02,28.8,21.0,0.0,5.88
