time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-06-06,33.3,18.5,0.0,7.09
2025-06-07,35.5,20.3,0.0,8.18
2025-06-08,32.5,18.5,0.0,8.03
2025-06-09,31.2,16.5,0.0,8.13
2025-06-10,30.5,15.2,0.0,6.9
2025-06-11,32.7,17.0,0.0,6.569999999999999
2025-06-12,33.7,18.6,0.0,6.78
2025-06-13,34.9,18.0,0.0,7.47
2025-06-14,35.5,19.8,0.0,7.2299999999999995
2025-06-15,36.7,22.0,0.0,8.0
2025-06-16,36.3,21.1,0.0,8.48
2025-06-17,32.4,19.4,0.0,7.78
2025-06-18,29.1,18.2,0.6000000000000001,4.43
2025-06-19,31.6,17.5,0.30000000000000004,5.79
2025-06-20,33.1,19.6,0.0,7.24
2025-06-21,34.0,19.3,0.0,6.86
2025-06-22,34.2,20.9,0.0,6.54
2025-06-23,34.3,20.5,0.0,7.64
2025-06-24,35.7,21.0,0.0,8.67
2025-06-25,36.6,22.2,0.0,7.44
2025-06-26,38.4,22.2,0.0,8.1
2025-06-27,34.7,21.0,0.0,8.379999999999999
2025-06-28,36.0,19.6,0.0,6.91
2025-06-29,36.3,22.9,0.0,7.92
2025-06-30,35.2,22.0,0.0,7.45
2025-07-01,36.0,23.0,0.0,5.09
2025-07-02,35.2,23.9,0.0,6.15
2025-07-03,35.1,23.0,0.0,6.09
2025-07-04,34.8,22.6,0.0,6.84
2025-07-05,34.3,22.9,0.0,6.6499999999999995
2025-07-06,35.7,22.2,0.0,7.8
2025-07-07,33.3,20.8,0.0,7.9799999999999995
2025-07-08,30.6,20.0,0.0,7.9
2025-07-09,30.5,17.9,0.0,8.27
2025-07-10,33.3,16.8,0.0,7.26
2025-07-11,33.0,18.6,0.0,5.88
2025-07-12,34.5,19.5,0.0,6.21
2025-07-13,31.2,20.6,1.5,4.83
2025-07-14,33.5,21.4,0.0,5.18
2025-07-15,37.0,21.8,0.0,6.65
2025-07-16,39.5,22.5,0.0,7.7299999999999995
2025-07-17,34.6,24.2,0.0,7.0
2025-07-18,34.8,26.2,0.0,7.41
2025-07-19,38.5,27.2,0.0,7.3500000000000005
2025-07-20,36.5,26.7,0.0,7.32
2025-07-21,32.1,26.1,0.0,7.03
2025-07-22,31.8,24.8,0.0,6.64
2025-07-23,35.2,24.2,0.6000000000000001,6.46
2025-07-24,32.3,22.6,0.0,7.430000000000001
2025-07-25,29.6,21.9,0.0,6.79
2025-07-26,30.7,21.1,0.5,6.33
2025-07-27,30.1,22.6,0.1,6.75
2025-07-28,29.2,21.2,0.0,6.7
2025-07-29,29.3,20.4,0.0,6.71
2025-07-30,24.2,20.6,0.0,6.13
2025-07-31,25.6,20.5,0.0,5.82
2025-08-01,28.4,19.9,0.0,5.5200000000000005
2025-08-02,28.8,21.0,0.0,5.47
2025-08-03,29.1,20.6,0.0,5.42
2025-08-04,33.0,23.1,0.0,6.5
2025-08-05,31.8,23.4,0.0,7.01
