time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-02-25,16.5,8.2,1.2,1.81
2025-02-26,12.6,7.9,0.6000000000000001,2.39
2025-02-27,14.4,7.0,0.0,2.5300000000000002
2025-02-28,16.5,5.1,0.0,2.16
2025-03-01,16.3,8.8,0.6000000000000001,1.62
2025-03-02,18.2,8.9,1.2000000000000002,2.7
2025-03-03,17.9,7.6,0.0,2.5500000000000003
2025-03-04,16.6,6.0,0.0,2.65
2025-03-05,15.6,5.0,0.0,2.41
2025-03-06,15.2,7.6,10.3,2.22
2025-03-07,13.3,8.3,4.4,0.97
2025-03-08,17.5,7.2,0.0,2.46
2025-03-09,19.9,8.4,5.1,2.58
2025-03-10,19.8,8.4,0.0,3.05
2025-03-11,18.8,8.6,0.0,2.65
2025-03-12,14.3,9.0,15.9,1.06
2025-03-13,18.3,8.1,3.5,2.75
2025-03-14,19.5,10.9,1.9000000000000001,3.0500000000000003
2025-03-15,16.2,7.3,3.9,2.37
2025-03-16,14.4,5.4,0.0,2.81
2025-03-17,15.4,5.3,2.4,2.5
2025-03-18,15.8,8.1,0.0,2.35
2025-03-19,15.9,6.8,0.0,3.0
2025-03-20,16.4,10.7,0.0,2.23
2025-03-21,17.0,10.2,0.0,2.33
2025-03-22,21.0,12.0,0.0,3.29
2025-03-23,17.8,8.9,0.0,3.05
2025-03-24,17.4,8.1,5.0,3.0
2025-03-25,16.4,7.6,1.3,3.02
2025-03-26,14.6,6.8,5.4,2.69
2025-03-27,16.7,6.3,0.9,3.0
2025-03-28,15.4,7.8,0.9,2.8200000000000003
2025-03-29,13.8,6.7,1.4000000000000001,2.33
2025-03-30,18.7,6.8,3.4,3.29
2025-03-31,14.9,7.6,0.0,2.21
2025-04-01,17.8,6.3,0.0,3.59
2025-04-02,17.6,5.8,0.0,3.44
2025-04-03,20.1,6.8,0.0,3.81
2025-04-04,20.6,7.9,0.0,3.81
2025-04-05,22.8,9.4,0.0,3.91
2025-04-06,23.5,11.2,0.0,4.13
2025-04-07,20.9,11.6,0.6000000000000001,3.23
2025-04-08,23.1,13.1,0.0,4.19
2025-04-09,18.9,13.2,0.0,2.87
2025-04-10,17.5,12.9,0.5,2.9499999999999997
2025-04-11,16.7,12.1,6.7,3.06
2025-04-12,14.6,8.9,3.0,2.0300000000000002
2025-04-13,19.2,8.2,1.7999999999999998,3.2
2025-04-14,18.0,12.0,3.6,2.09
2025-04-15,16.9,11.4,0.6000000000000001,2.58
2025-04-16,21.5,11.1,0.0,4.09
2025-04-17,22.8,12.8,0.0,5.06
2025-04-18,16.4,14.3,8.9,1.79
2025-04-19,18.5,12.6,1.3,3.3000000000000003
2025-04-20,18.1,12.1,0.6000000000000001,3.42
2025-04-21,23.5,11.9,0.0,4.19
2025-04-22,19.9,14.6,0.6000000000000001,3.09
2025-04-23,16.6,13.3,3.6,3.0700000000000003
2025-04-24,17.5,10.1,4.2,3.65
2025-04-25,18.2,9.6,0.0,4.08
2025-04-26,22.0,10.3,0.0,4.37
