time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration
2025-05-24,22.9,12.1,0.30000000000000004,4.0
2025-05-25,24.6,11.6,0.0,5.86
2025-05-26,27.0,12.7,0.0,6.2
2025-05-27,25.3,12.9,0.0,6.14
2025-05-28,26.1,11.9,0.0,6.12
2025-05-29,26.2,13.4,0.0,5.53
2025-05-30,30.1,14.5,0.0,6.34
2025-05-31,31.3,16.2,0.0,6.54
2025-06-01,31.3,16.3,0.0,6.37
2025-06-02,29.8,17.2,0.0,7.8100000000000005
2025-06-03,28.7,15.8,0.0,7.32
2025-06-04,31.5,16.4,0.0,6.58
2025-06-05,30.5,16.9,0.9,5.66
2025-06-06,32.7,18.0,0.0,6.96
2025-06-07,35.8,20.1,0.0,8.18
2025-06-08,33.1,18.5,0.0,8.2
2025-06-09,31.5,16.6,0.0,8.14
2025-06-10,30.4,15.1,0.0,6.73
2025-06-11,32.2,16.9,0.0,6.54
2025-06-12,33.1,18.5,0.0,6.86
2025-06-13,33.8,18.1,0.0,7.38
2025-06-14,36.6,20.0,0.0,7.36
2025-06-15,37.2,22.0,0.0,8.08
2025-06-16,36.8,21.3,0.0,8.42
2025-06-17,31.1,19.5,0.0,7.75
2025-06-18,28.5,17.8,1.2,4.39
2025-06-19,31.1,18.0,0.0,5.9799999999999995
2025-06-20,32.8,19.0,0.0,7.24
2025-06-21,34.2,19.8,0.0,6.67
2025-06-22,35.0,21.2,0.0,6.59
2025-06-23,34.5,20.4,0.0,7.6
2025-06-24,36.0,21.1,0.0,8.56
2025-06-25,38.0,22.1,0.0,7.98
2025-06-26,39.7,22.0,0.0,7.79
2025-06-27,36.0,20.3,0.0,8.33
2025-06-28,36.7,20.2,0.0,7.0
2025-06-29,38.0,23.0,0.0,7.39
2025-06-30,38.8,23.4,0.0,7.18
2025-07-01,38.5,22.2,0.0,7.51
2025-07-02,38.5,22.7,0.0,7.27
2025-07-03,35.5,18.8,0.0,8.01
2025-07-04,25.5,17.5,0.0,5.63
2025-07-05,28.4,19.0,0.0,6.17
2025-07-06,29.6,19.1,0.0,6.56
2025-07-07,29.9,22.1,0.0,7.01
2025-07-08,29.9,21.6,0.0,6.27
2025-07-09,30.7,22.1,0.0,6.62
2025-07-10,25.4,23.0,0.0,6.72
2025-07-11,26.7,21.0,0.0,7.0600000000000005
2025-07-12,26.3,20.2,0.0,6.1000000000000005
2025-07-13,27.9,19.6,0.6000000000000001,5.92
2025-07-14,28.6,19.6,0.0,6.45
2025-07-15,29.3,20.1,0.0,6.11
2025-07-16,32.5,21.0,0.6000000000000001,6.0200000000000005
2025-07-17,29.4,21.9,0.0,5.93
2025-07-18,30.1,21.2,0.0,5.97
2025-07-19,33.7,22.8,0.0,6.84
2025-07-20,28.5,21.5,0.0,5.42
2025-07-21,28.5,21.2,0.0,6.0
2025-07-22,30.5,21.2,0.0,6.42
2025-07-23,31.0,22.0,0.0,6.71
