0, 0.8746930604782821
1, 0.8803007519795693
2, 0.8787395654963761
3, 0.9243333127913695
4, 0.9293249704121198
5, 0.9028378265170883
6, 0.9397516119460582
7, 0.9417096375707418
8, 0.8854642238087964
9, 0.9258963101814892
10, 0.9480542764433624
11, 0.9439636320725795
12, 0.8823343741120109
13, 0.8676723216954331
14, 0.9077161226020669
15, 0.9191911751271501
16, 0.9227057552425872
17, 0.8874348387954518
18, 0.8977614135802368
19, 0.9161604924544672
20, 0.8777615840688844
21, 0.8704061913841082
22, 0.8503044891919915
23, 0.7148798428124017
