0, 0.6074168886123381
1, 0.6281501285608075
2, 0.556106738075568
3, 0.6246648807516785
4, 0.5571324966990112
5, 0.5322814941253294
6, 0.5429989199018844
7, 0.48796429507244327
8, 0.6069606338881053
9, 0.6974013792679772
10, 0.7019268190142205
11, 0.6031257707065875
12, 0.1808464949035387
13, 0.1610375235419507
14, 0.1772877890964487
15, 0.11456113603561265
16, 0.14360980813401308
17, 0.15645990675415494
18, 0.13431990052512355
19, 0.1347567309603533
20, 0.14008895358477655
21, 0.13802141450006203
22, 0.13476088621379662
23, 0.14098135602156775
